0.000000000000000000e+00	3.000000000000000000e+01	5.000000000000000000e+00	1.000000000000000000e+03	1.000000000000000000e+02	5.000000000000000000e+02	1.000000000000000000e+02	0.000000000000000000e+00	2.000000000000000000e+00	2.000000000000000000e+01	2.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	8.400000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	9.223000000000094587e+04	3.000000000000000000e+01	5.000000000000000000e+00	1.000000000000000000e+03	1.000000000000000000e+02	5.000000000000000000e+02	1.000000000000000000e+02	0.000000000000000000e+00	2.000000000000000000e+00	2.000000000000000000e+01	2.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	8.400000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	9.223000000000096043e+04	3.000000000000000000e+01	5.000000000000000000e+00	1.000000000000000000e+03	1.000000000000000000e+02	5.000000000000000000e+02	1.000000000000000000e+02	0.000000000000000000e+00	2.000000000000000000e+00	2.000000000000000000e+01	2.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	8.400000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	9.223000000000096043e+04	3.000000000000000000e+01	5.000000000000000000e+00	1.000000000000000000e+03	1.000000000000000000e+02	5.000000000000000000e+02	1.000000000000000000e+02	0.000000000000000000e+00	2.000000000000000000e+00	2.000000000000000000e+01	2.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	8.400000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	9.223000000000096043e+04	3.000000000000000000e+01	5.000000000000000000e+00	1.000000000000000000e+03	1.000000000000000000e+02	5.000000000000000000e+02	1.000000000000000000e+02	0.000000000000000000e+00	2.000000000000000000e+00	2.000000000000000000e+01	2.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	8.400000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	9.223000000000096043e+04	3.000000000000000000e+01	5.000000000000000000e+00	1.000000000000000000e+03	1.000000000000000000e+02	5.000000000000000000e+02	1.000000000000000000e+02	0.000000000000000000e+00	2.000000000000000000e+00	2.000000000000000000e+01	2.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	8.400000000000000000e+01	0.000000000000000000e+00	0.000000000000000000e+00	3.689200000000038563e+04	1.000000000000000000e+01	2.000000000000000000e+01	4.000000000000000000e+01	7.000000000000000000e+01	2.000000000000000000e+02	3.000000000000000000e+02	3.500000000000000000e+02	3.500000000000000000e+02	2.000000000000000000e+03	4.000000000000000000e+03
5.000000000000000278e-02	3.000000000000000000e+01	2.305406370404081073e+01	1.472735180061918754e+03	1.302864469493685533e+02	7.602100744333912417e+02	1.467962791514932235e+02	9.222182433560599524e-01	3.648700911139127895e-02	1.676863995739127589e+01	4.008284440835082840e+00	1.481649641153587771e+00	3.410925513671378084e+00	8.100758581718284290e+01	2.019367577234506772e+00	1.743495411024638161e+05	9.223000000000094587e+04	3.000000000000000000e+01	1.579228553182535855e+01	1.393061430051309571e+03	1.214472757239296783e+02	7.228978972374262639e+02	1.388052431539944962e+02	8.743209614096476567e-01	5.649288172487158810e-04	1.540652410310327269e+01	3.608214237837545024e+00	1.258552185157634451e+00	3.047163830409481466e+00	8.262658330731457568e+01	3.347566974610693968e+00	1.558421188193429552e+05	9.223000000000096043e+04	3.000000000000000000e+01	1.360114185366514761e+01	1.287239263504185374e+03	1.060718861898803311e+02	6.702530614578978430e+02	1.286441974489289919e+02	8.104225885407623231e-01	3.091900935241680415e+00	1.806146354067160331e+01	1.272404909073857837e+00	1.098346329323436121e+00	2.507663663665036680e+00	7.965927829306451713e+01	2.552837699501323332e+00	1.253109017492637358e+05	9.223000000000096043e+04	3.000000000000000000e+01	1.848705482069011552e+01	1.193562602958699472e+03	9.167844675831914003e+01	6.180372821831507508e+02	1.194611204362451957e+02	7.518913762179342264e-01	5.434367100805824968e+00	1.972959417869202881e+01	3.498270106333955520e-01	9.543593902270557372e-01	2.016621872115536451e+00	7.898412496636032643e+01	1.729697100429267387e+00	8.930531285464864050e+04	9.223000000000096043e+04	3.000000000000000000e+01	2.492549897666573955e+01	1.117120012297922131e+03	7.981694953563729200e+01	5.729479930784597173e+02	1.118790335039562933e+02	7.024150322911610900e-01	2.000000000000000000e+00	2.068878960916917364e+01	1.328736864112127769e-01	8.298693695114581770e-01	1.619843570942021138e+00	7.943211953346532539e+01	1.063437681928479206e+00	5.538095598335027898e+04	9.223000000000096043e+04	3.000000000000000000e+01	2.492549897666573955e+01	1.117120012297922131e+03	7.981694953563729200e+01	5.729479930784597173e+02	1.118790335039562933e+02	7.024150322911610900e-01	2.000000000000000000e+00	2.068878960916917364e+01	1.328736864112127769e-01	8.298693695114581770e-01	1.619843570942021138e+00	7.943211953346532539e+01	1.063437681928479206e+00	5.538095598335027898e+04	3.689200000000038563e+04	4.040175854907897701e+01	7.229024157265952510e+01	1.412299956869445339e+02	3.875724485094966667e+02	3.723024325154935354e+02	3.570240911801875541e+02	3.604846421406543300e+02	4.123150988527019081e+02	3.540478542523399028e+02	6.189858333250096621e+03
1.000000000000000056e-01	3.000000000000000000e+01	2.824039313308497157e+01	1.743149515378554270e+03	1.192702715219026004e+02	9.325837019358200450e+02	1.734876917775088145e+02	2.220329538046662776e+00	2.867186532133195881e-02	1.398577963925645484e+01	3.880606626477888010e+00	1.638242660384206406e+00	4.376193196291484178e+00	7.921591947502587061e+01	4.904994068661353346e+00	2.691139714731465210e+05	9.223000000000094587e+04	3.000000000000000000e+01	1.838529225747791074e+01	1.683752401324872153e+03	1.124829660787669212e+02	9.058869379620506379e+02	1.675428486187932151e+02	2.147283125839473783e+00	3.661394397298720614e-04	1.215780566538195195e+01	3.299689505678919943e+00	1.384896728927441867e+00	4.030382935961848823e+00	8.113359031590748316e+01	6.712651930370150843e+00	2.493396636811616190e+05	9.223000000000096043e+04	3.000000000000000000e+01	1.655043512967060693e+01	1.602784415373704633e+03	9.971682074175473076e+01	8.643313599396403788e+02	1.599098851070600915e+02	2.047694849488174818e+00	2.806987549076334076e+00	1.496412146774110319e+01	8.828794689560817144e-01	1.251595312467894239e+00	3.467903713537415111e+00	7.782439744048087960e+01	5.833759443654594534e+00	2.221332095034565427e+05	9.223000000000096043e+04	3.000000000000000000e+01	2.459398086336409506e+01	1.517499891735164283e+03	8.777569472448246302e+01	8.134117088926153656e+02	1.515648195025269729e+02	1.940503713880371572e+00	5.415855717747749765e+00	1.666155813689922027e+01	2.291221088014002982e-01	1.145439722095626722e+00	2.963261791413164481e+00	7.700672310268805631e+01	4.889133499097232161e+00	1.942310218248963647e+05	9.223000000000096043e+04	3.000000000000000000e+01	3.403311043127118296e+01	1.428002472758812019e+03	7.693143669885516545e+01	7.586783165597394145e+02	1.426972785190430386e+02	1.825419334916983383e+00	2.000000000000000000e+00	1.788305479358082195e+01	1.177757819429511993e-01	1.050131548246590052e+00	2.521072789113373513e+00	7.710694803999928126e+01	3.994411126085977148e+00	1.652798078534853412e+05	9.223000000000096043e+04	3.000000000000000000e+01	3.403311043127118296e+01	1.428002472758812019e+03	7.693143669885516545e+01	7.586783165597394145e+02	1.426972785190430386e+02	1.825419334916983383e+00	2.000000000000000000e+00	1.788305479358082195e+01	1.177757819429511993e-01	1.050131548246590052e+00	2.521072789113373513e+00	7.710694803999928126e+01	3.994411126085977148e+00	1.652798078534853412e+05	3.689200000000038563e+04	4.263890550260075685e+01	7.701032813523208631e+01	1.535493500154387050e+02	4.411049656716913319e+02	4.600520079234005948e+02	4.412656505616370168e+02	5.326467000184456992e+02	4.448907122440792818e+02	1.484313933752430330e+03	6.626721900837320391e+03
1.500000000000000222e-01	3.000000000000000000e+01	2.660192697067889611e+01	2.041450158267329925e+03	1.039628689202904894e+02	1.128445096107337349e+03	2.028784171816846253e+02	3.963630469645678556e+00	2.395435706357663952e-02	1.088143621587182608e+01	3.831984823323059786e+00	1.701031508661895231e+00	4.772533277364459536e+00	7.828556373257030998e+01	8.220454113739783963e+00	3.518103725784395356e+05	9.223000000000094587e+04	3.000000000000000000e+01	1.552034948090205013e+01	1.974685796184556011e+03	9.781484969161977006e+01	1.097400171554363169e+03	1.961994436705459748e+02	3.837616869549012044e+00	2.534139012599702129e-04	8.717128308922692526e+00	3.235348359285425524e+00	1.431423668309697694e+00	4.446638042600865148e+00	8.037362740998162280e+01	1.032905574653035785e+01	3.344688073037804570e+05	9.223000000000096043e+04	3.000000000000000000e+01	1.426138364812459614e+01	1.888516730568618868e+03	8.604421182933572254e+01	1.051296081394962584e+03	1.880823948886337007e+02	3.675244613519975445e+00	2.570503510023697036e+00	1.163053004509951904e+01	7.694321681397437995e-01	1.326698414699446937e+00	3.866433196712478537e+00	7.679115782326370265e+01	9.431733611640625625e+00	3.105100066665707272e+05	9.223000000000096043e+04	3.000000000000000000e+01	2.375425657691279113e+01	1.804342519866076827e+03	7.547454330966864688e+01	9.986092025533935157e+02	1.798607349217056708e+02	3.514207203136389790e+00	5.233538868395945620e+00	1.338546003242454319e+01	2.052278883364741513e-01	1.242707215957357780e+00	3.354717190255877224e+00	7.586996517492056569e+01	8.419285655253128553e+00	2.856597791442592279e+05	9.223000000000096043e+04	3.000000000000000000e+01	3.461586765941108723e+01	1.721053801012984422e+03	6.627667115992754532e+01	9.448430990495929791e+02	1.716364223947650487e+02	3.351866085317567912e+00	2.000000000000000000e+00	1.472189027040558607e+01	1.234239741233119358e-01	1.163576128319911973e+00	2.916090458429617893e+00	7.576026636961130123e+01	7.438592525374682296e+00	2.598940960794673592e+05	9.223000000000096043e+04	3.000000000000000000e+01	3.461586765941108723e+01	1.721053801012984422e+03	6.627667115992754532e+01	9.448430990495929791e+02	1.716364223947650487e+02	3.351866085317567912e+00	2.000000000000000000e+00	1.472189027040558607e+01	1.234239741233119358e-01	1.163576128319911973e+00	2.916090458429617893e+00	7.576026636961130123e+01	7.438592525374682296e+00	2.598940960794673592e+05	3.689200000000038563e+04	4.485160034863050527e+01	8.213266021248999493e+01	1.688958475695362154e+02	5.132489566119056690e+02	5.562687509710992799e+02	5.145696224601592803e+02	5.850535518372537354e+02	5.044593002349531616e+02	4.323073283978453219e+03	7.470924608082174018e+03
2.000000000000000111e-01	3.000000000000000000e+01	1.951590431210446042e+01	2.359923162418254378e+03	8.955001974571216294e+01	1.341153504083190683e+03	2.342294199825833516e+02	6.202861311226236296e+00	2.140107581009902810e-02	8.038897058028979359e+00	3.840063399435019509e+00	1.649349173399938584e+00	4.804145208056706196e+00	7.758184370631238380e+01	1.151406637188052073e+01	4.251308524212234188e+05	9.223000000000094587e+04	3.000000000000000000e+01	9.492127998328538041e+00	2.294446872811840876e+03	8.409919454957061191e+01	1.308966493102287359e+03	2.276702734692360082e+02	6.035253323165335360e+00	2.252983418519019260e-04	5.835818316803358385e+00	3.390258980065675054e+00	1.363886659228646936e+00	4.516280968457730083e+00	7.974365759524560815e+01	1.360259268341776462e+01	4.097774692030507722e+05	9.223000000000096043e+04	3.000000000000000000e+01	8.818841220244703294e+00	2.203392243765262265e+03	7.303331376727764734e+01	1.258262819337439623e+03	2.191251330153499737e+02	5.801841026187750217e+00	2.333171827301028234e+00	8.802216090213175193e+00	7.743679235344749223e-01	1.281641035297561126e+00	3.929184226847615147e+00	7.586945674494094760e+01	1.285696441851292349e+01	3.885621222619299078e+05	9.223000000000096043e+04	3.000000000000000000e+01	1.764341840287324814e+01	2.111427968215030432e+03	6.328947573839492691e+01	1.200142790056826698e+03	2.101378601639812587e+02	5.563509474853820969e+00	5.017169597664167924e+00	1.045994036865109855e+01	2.000367402202617162e-01	1.212860669098148048e+00	3.413546742956758084e+00	7.490017505131838504e+01	1.193854625784446633e+01	3.665711805571798468e+05	9.223000000000096043e+04	3.000000000000000000e+01	2.794906817311094827e+01	2.020779053144186264e+03	5.507024872865729037e+01	1.141115083764889505e+03	2.011878779453276991e+02	5.325526361002571818e+00	2.000000000000000000e+00	1.172660115140255321e+01	1.240348263687406499e-01	1.143709731925863338e+00	2.979826479319195087e+00	7.472773374062535368e+01	1.100682787312875455e+01	3.437763799076744472e+05	9.223000000000096043e+04	3.000000000000000000e+01	2.794906817311094827e+01	2.020779053144186264e+03	5.507024872865729037e+01	1.141115083764889505e+03	2.011878779453276991e+02	5.325526361002571818e+00	2.000000000000000000e+00	1.172660115140255321e+01	1.240348263687406499e-01	1.143709731925863338e+00	2.979826479319195087e+00	7.472773374062535368e+01	1.100682787312875455e+01	3.437763799076744472e+05	3.689200000000038563e+04	4.816714329226559244e+01	9.076840459794397020e+01	1.976355410483480739e+02	6.603568701428033592e+02	5.885040836716258354e+02	6.374866715864367279e+02	5.757740782704960338e+02	2.811893235479411032e+03	6.183112892734466186e+03	8.373369014303096264e+03
2.500000000000000000e-01	3.000000000000000000e+01	1.301901520801597378e+01	2.647116976139674080e+03	7.822480130743429072e+01	1.534651410266389803e+03	2.624678637052527392e+02	8.815117836721013234e+00	2.065810265395788548e-02	6.137142784918353300e+00	3.922818596604793484e+00	1.538764706571235763e+00	4.647431118044955234e+00	7.649779580783153676e+01	1.422204544012384275e+01	4.900163697907170281e+05	9.223000000000094587e+04	3.000000000000000000e+01	5.524941149112946981e+00	2.585394682759535044e+03	7.325701366358181588e+01	1.502168702437548063e+03	2.562628389764699932e+02	8.614808136602768229e+00	2.097408287493530868e-04	4.137253086072180785e+00	3.733655575130354620e+00	1.241779165501525561e+00	4.396823462764267276e+00	7.863311287289478457e+01	1.602559025484136868e+01	4.764275972246516612e+05	9.223000000000096043e+04	3.000000000000000000e+01	5.254487137706485456e+00	2.501726785096381263e+03	6.291888103745864669e+01	1.454273461079729259e+03	2.485314854039046679e+02	8.342966434586823965e+00	2.071656623211414416e+00	7.177743396949902710e+00	8.593761466439832075e-01	1.173856596303112232e+00	3.825188524237324028e+00	7.436924432883290592e+01	1.552496506161546463e+01	4.576511524525951245e+05	9.223000000000096043e+04	3.000000000000000000e+01	1.212590021257374318e+01	2.416766571198665588e+03	5.405102080871188974e+01	1.400132289980369023e+03	2.402492909093833475e+02	8.064604780976933895e+00	4.806268891557717637e+00	8.613838619112593520e+00	2.022830045031913104e-01	1.112185869493293788e+00	3.329862998016797082e+00	7.341050050528393456e+01	1.484455210055350882e+01	4.381878077373901615e+05	9.223000000000096043e+04	3.000000000000000000e+01	2.046744679393725264e+01	2.330179657679536376e+03	4.676295786481346539e+01	1.343308782757924973e+03	2.316942773195948462e+02	7.777905789078899623e+00	2.000000000000000000e+00	9.605401971597610000e+00	1.193578515135268192e-01	1.046513622665257826e+00	2.920035654617596510e+00	7.335549149291662729e+01	1.412294507568782365e+01	4.180124023923464119e+05	9.223000000000096043e+04	3.000000000000000000e+01	2.046744679393725264e+01	2.330179657679536376e+03	4.676295786481346539e+01	1.343308782757924973e+03	2.316942773195948462e+02	7.777905789078899623e+00	2.000000000000000000e+00	9.605401971597610000e+00	1.193578515135268192e-01	1.046513622665257826e+00	2.920035654617596510e+00	7.335549149291662729e+01	1.412294507568782365e+01	4.180124023923464119e+05	3.689200000000038563e+04	4.924757757349330944e+01	9.256370031228152584e+01	2.021447306187584445e+02	6.828464352837820570e+02	7.362900968251243512e+02	6.825411165378899341e+02	2.988100974765891806e+03	5.790820500874520803e+03	7.361037384228118754e+03	8.968599079822941349e+03
3.000000000000000444e-01	3.000000000000000000e+01	9.612052771489775438e+00	2.906034891842135494e+03	7.141212030290400037e+01	1.706861407500113046e+03	2.879201738224660403e+02	1.174553685268651826e+01	2.005840322393230915e-02	5.277654645261496746e+00	4.000643943690653792e+00	1.428434155038386555e+00	4.506218819506983664e+00	7.483622851976610946e+01	1.622274124899021785e+01	5.474448118353030877e+05	9.223000000000094587e+04	3.000000000000000000e+01	3.842084995406930492e+00	2.851879001755203262e+03	6.674145802926645388e+01	1.677217965217663505e+03	2.824484295385722135e+02	1.153272637804510126e+01	2.096166488145799500e-04	3.421965602944906149e+00	4.007924101131200345e+00	1.124451216310450086e+00	4.284243234410471501e+00	7.694928830436964518e+01	1.781920782172392848e+01	5.354178403927844483e+05	9.223000000000096043e+04	3.000000000000000000e+01	3.826476833709364644e+00	2.776966012070482520e+03	5.685803789203764325e+01	1.633563044419774769e+03	2.756517739217499638e+02	1.123768840004185421e+01	1.841322691728280558e+00	6.586399413893540888e+00	9.074983003515980640e-01	1.064611490119627302e+00	3.727503831023422975e+00	7.229271585382460330e+01	1.748065791897290566e+01	5.187993926306581707e+05	9.223000000000096043e+04	3.000000000000000000e+01	9.450157177906282513e+00	2.699410033128859141e+03	4.852937297381495085e+01	1.583722711671620345e+03	2.681113336601224546e+02	1.092994250029155445e+01	4.672966343463230032e+00	7.873536737563854082e+00	1.963094875681791474e-01	1.006936335790949322e+00	3.249271068776216520e+00	7.131926685878694627e+01	1.698530342498214907e+01	5.015729958339609439e+05	9.223000000000096043e+04	3.000000000000000000e+01	1.616805132050727067e+01	2.619408565196244581e+03	4.185053168599331030e+01	1.530826347682635060e+03	2.602002749627354206e+02	1.060965550174381811e+01	2.000000000000000000e+00	8.620618541587312222e+00	1.115791638493634080e-01	9.430712716361463466e-01	2.860968854472716760e+00	7.137273628578770968e+01	1.646909538470382728e+01	4.837164120746057015e+05	9.223000000000096043e+04	3.000000000000000000e+01	1.616805132050727067e+01	2.619408565196244581e+03	4.185053168599331030e+01	1.530826347682635060e+03	2.602002749627354206e+02	1.060965550174381811e+01	2.000000000000000000e+00	8.620618541587312222e+00	1.115791638493634080e-01	9.430712716361463466e-01	2.860968854472716760e+00	7.137273628578770968e+01	1.646909538470382728e+01	4.837164120746057015e+05	3.689200000000038563e+04	5.235796356903092885e+01	1.000723297290225418e+02	2.241000112071646697e+02	7.836784254399428846e+02	9.950230406472770710e+02	4.433181732607054983e+03	5.974842788224872493e+03	7.061702385272556967e+03	8.066001002222874376e+03	9.409638312033743205e+03
3.500000000000000333e-01	3.000000000000000000e+01	8.078754672502281409e+00	3.130523286817321605e+03	6.796271661527484298e+01	1.855031923363446595e+03	3.099472571703590802e+02	1.490130768128118710e+01	1.935332243673660094e-02	5.013150978255486834e+00	4.030119809691495192e+00	1.344239313999996854e+00	4.432901261421632100e+00	7.290653833876109502e+01	1.777458863435126091e+01	5.982728588198573561e+05	9.223000000000094587e+04	3.000000000000000000e+01	3.114246189639162221e+00	3.084007677876464641e+03	6.344012739198095119e+01	1.829144059980030761e+03	3.052248691040728090e+02	1.468690141324085907e+01	2.014351885726088881e-04	3.221108077010977233e+00	4.136141652735865648e+00	1.037907226030458707e+00	4.228016521784994097e+00	7.499034866263019694e+01	1.928778649837289549e+01	5.876281740381729323e+05	9.223000000000096043e+04	3.000000000000000000e+01	3.254255352368526477e+00	3.019069655696497193e+03	5.386430707521920880e+01	1.790853098272118359e+03	2.994597124679090712e+02	1.438669847015782999e+01	1.694266128552562423e+00	6.495428613394935269e+00	8.949899836375975193e-01	9.819525836326074009e-01	3.685290644234994417e+00	7.003698334066109510e+01	1.903664631362325110e+01	5.729197235737234587e+05	9.223000000000096043e+04	3.000000000000000000e+01	8.457051038451623981e+00	2.951218093522227264e+03	4.589468857361234910e+01	1.746499281462434965e+03	2.928840541754435094e+02	1.407064348333456039e+01	4.622023129355326887e+00	7.713838604721317438e+00	1.825123317915169630e-01	9.266620261725421193e-01	3.222517313621445112e+00	6.903635752457911678e+01	1.864106911186032178e+01	5.576731978953173384e+05	9.223000000000096043e+04	3.000000000000000000e+01	1.442668791334972589e+01	2.880509251988252799e+03	3.961548242425857325e+01	1.698960834966598441e+03	2.858910853612233609e+02	1.373845208906114479e+01	2.000000000000000000e+00	8.344800567420262993e+00	1.033545478409061691e-01	8.644986720702517724e-01	2.852423258195129652e+00	6.910604469156872653e+01	1.824627962589902097e+01	5.418689126064482844e+05	9.223000000000096043e+04	3.000000000000000000e+01	1.442668791334972589e+01	2.880509251988252799e+03	3.961548242425857325e+01	1.698960834966598441e+03	2.858910853612233609e+02	1.373845208906114479e+01	2.000000000000000000e+00	8.344800567420262993e+00	1.033545478409061691e-01	8.644986720702517724e-01	2.852423258195129652e+00	6.910604469156872653e+01	1.824627962589902097e+01	5.418689126064482844e+05	3.689200000000038563e+04	7.223594514748073436e+01	1.731513928198093595e+02	5.931537923165011534e+02	3.311761068714564772e+03	5.291138463200878505e+03	6.316264046983273147e+03	7.054969076025228787e+03	7.741138711747524212e+03	8.524240702876328214e+03	9.721930807073509641e+03
4.000000000000000222e-01	3.000000000000000000e+01	7.328667562312332961e+00	3.320471703109830287e+03	6.648917895878210516e+01	1.980418661475803901e+03	3.285142903001224113e+02	1.820523411276669279e+01	1.886069258871038781e-02	4.980909013335427460e+00	4.030821262227167523e+00	1.285472857991531548e+00	4.416662711681934361e+00	7.100384761466226280e+01	1.908786850388885270e+01	6.432591204260085942e+05	9.223000000000094587e+04	3.000000000000000000e+01	2.744408541372872712e+00	3.281328728059270361e+03	6.205985476332339346e+01	1.958536402702791065e+03	3.245204044060816955e+02	1.799860468543169745e+01	1.794419939993627104e-04	3.216001364401519513e+00	4.182697326477234689e+00	9.789667138913106248e-01	4.222814947526067897e+00	7.305119045439693082e+01	2.058116466315684434e+01	6.338378540267177159e+05	9.223000000000096043e+04	3.000000000000000000e+01	3.002924519639052381e+00	3.226353413713243754e+03	5.269549397199883600e+01	1.925827810083202394e+03	3.197696148903191329e+02	1.770735020501398438e+01	1.602170514943017432e+00	6.574541687724599903e+00	8.581323689085792461e-01	9.254048713024223272e-01	3.691685842600981093e+00	6.788157997534383981e+01	2.038196778537485443e+01	6.208198799153956352e+05	9.223000000000096043e+04	3.000000000000000000e+01	8.169641947009736782e+00	3.168531491994429416e+03	4.496400591758625609e+01	1.887137343756201290e+03	3.141880656389740807e+02	1.739849073922600198e+01	4.605651571643718967e+00	7.764938668914114217e+00	1.684516260893100248e-01	8.720881699532889719e-01	3.241270581028004916e+00	6.684929142792552170e+01	2.004018065578711827e+01	6.073256727404502453e+05	9.223000000000096043e+04	3.000000000000000000e+01	1.388622177813371295e+01	3.107830981037908259e+03	3.894804158015956830e+01	1.845327576805504577e+03	3.081876184976621289e+02	1.707134507608374818e+01	2.000000000000000000e+00	8.359692785217385236e+00	9.671630614848668317e-02	8.117867083165372089e-01	2.885409086387456856e+00	6.687841037421320323e+01	1.971081603786015179e+01	5.933378106005740119e+05	9.223000000000096043e+04	3.000000000000000000e+01	1.388622177813371295e+01	3.107830981037908259e+03	3.894804158015956830e+01	1.845327576805504577e+03	3.081876184976621289e+02	1.707134507608374818e+01	2.000000000000000000e+00	8.359692785217385236e+00	9.671630614848668317e-02	8.117867083165372089e-01	2.885409086387456856e+00	6.687841037421320323e+01	1.971081603786015179e+01	5.933378106005740119e+05	3.689200000000038563e+04	5.398422744478357345e+02	3.430308385830278439e+03	4.888023781952986610e+03	4.916150690164905427e+03	6.329494881031335353e+03	7.050471156782869912e+03	7.600088375871067001e+03	8.152281016091210404e+03	8.832353255057687420e+03	9.943067106059341313e+03
4.500000000000000111e-01	3.000000000000000000e+01	6.915142354700201111e+00	3.478276273437623786e+03	6.602662434648661360e+01	2.085229300834339483e+03	3.438541926492814582e+02	2.159563812855548903e+01	1.811574242880227212e-02	5.015392170318344611e+00	4.021304128553893520e+00	1.244812715445589690e+00	4.433753093775914422e+00	6.925713116767444433e+01	2.026246536304078205e+01	6.830750066363905789e+05	9.223000000000094587e+04	3.000000000000000000e+01	2.530517492468969731e+00	3.445930687175994080e+03	6.167892066811953100e+01	2.067192316921034944e+03	3.405337352768410710e+02	2.140378016858054622e+01	1.759411331166960395e-04	3.260893185447187204e+00	4.196626015048062541e+00	9.386832193861164297e-01	4.248579994372438939e+00	7.126917176462440295e+01	2.176292620478212214e+01	6.747365482412702404e+05	9.223000000000096043e+04	3.000000000000000000e+01	2.883750561048628480e+00	3.400244537357506033e+03	5.246519786796920926e+01	2.039804970813622276e+03	3.367210592279662364e+02	2.113158675934323583e+01	1.538138132592516971e+00	6.682264015744896923e+00	8.204505962655809226e-01	8.872689655252353758e-01	3.726613879225798343e+00	6.593724881454367903e+01	2.160060691158616564e+01	6.632147600966396276e+05	9.223000000000096043e+04	3.000000000000000000e+01	8.155016481248518190e+00	3.351922152784817172e+03	4.489580080930157635e+01	2.006516279305425542e+03	3.320803018375739271e+02	2.084099983427163494e+01	4.595601664316205870e+00	7.864861910660583710e+00	1.572223458128520490e-01	8.358637479003705462e-01	3.285616711183680927e+00	6.486774919947187357e+01	2.129265721480021512e+01	6.512714734643914271e+05	9.223000000000096043e+04	3.000000000000000000e+01	1.383195380049502710e+01	3.300900354921398957e+03	3.905878881073339670e+01	1.970265923628208384e+03	3.270409666687795038e+02	2.053114705192400180e+01	2.000000000000000000e+00	8.458757851073071876e+00	9.194165715145441453e-02	7.773912984312083552e-01	2.940558357229800635e+00	6.483413140601268765e+01	2.100288081446212374e+01	6.388912687782122521e+05	9.223000000000096043e+04	3.000000000000000000e+01	1.383195380049502710e+01	3.300900354921398957e+03	3.905878881073339670e+01	1.970265923628208384e+03	3.270409666687795038e+02	2.053114705192400180e+01	2.000000000000000000e+00	8.458757851073071876e+00	9.194165715145441453e-02	7.773912984312083552e-01	2.940558357229800635e+00	6.483413140601268765e+01	2.100288081446212374e+01	6.388912687782122521e+05	3.689200000000038563e+04	2.400302628373090556e+03	5.105057865309051522e+03	5.120746509954318753e+03	5.136095394171577937e+03	6.585171745789484703e+03	7.336181166293526076e+03	7.880561419089855917e+03	8.401800842165666836e+03	9.037991792775692375e+03	1.009842461921472204e+04
