	-	-	ReCiPe Endpoint (E,A) (obsolete)	ReCiPe Endpoint (E,A) (obsolete)	ReCiPe Endpoint (E,A) (obsolete)	ReCiPe Endpoint (E,A) (obsolete)	ReCiPe Endpoint (E,A) (obsolete)	ReCiPe Endpoint (E,A) (obsolete)	ReCiPe Endpoint (E,A) (obsolete)	ReCiPe Endpoint (E,A) (obsolete)	ReCiPe Endpoint (E,A) (obsolete)	ReCiPe Endpoint (E,A) (obsolete)	ReCiPe Endpoint (E,A) (obsolete)	ReCiPe Endpoint (E,A) (obsolete)	ReCiPe Endpoint (E,A) (obsolete)	ReCiPe Endpoint (E,A) (obsolete)	ReCiPe Endpoint (E,A) (obsolete)	ReCiPe Endpoint (E,A) (obsolete)	ReCiPe Endpoint (E,A) (obsolete)	ReCiPe Endpoint (E,A) (obsolete)	ReCiPe Endpoint (E,A) (obsolete)	ReCiPe Endpoint (E,A) (obsolete)	ReCiPe Endpoint (E,A) (obsolete)	ReCiPe Endpoint (H,A) (obsolete)	ReCiPe Endpoint (H,A) (obsolete)	ReCiPe Endpoint (H,A) (obsolete)	ReCiPe Endpoint (H,A) (obsolete)	ReCiPe Endpoint (H,A) (obsolete)	ReCiPe Endpoint (H,A) (obsolete)	ReCiPe Endpoint (H,A) (obsolete)	ReCiPe Endpoint (H,A) (obsolete)	ReCiPe Endpoint (H,A) (obsolete)	ReCiPe Endpoint (H,A) (obsolete)	ReCiPe Endpoint (H,A) (obsolete)	ReCiPe Endpoint (H,A) (obsolete)	ReCiPe Endpoint (H,A) (obsolete)	ReCiPe Endpoint (H,A) (obsolete)	ReCiPe Endpoint (H,A) (obsolete)	ReCiPe Endpoint (H,A) (obsolete)	ReCiPe Endpoint (H,A) (obsolete)	ReCiPe Endpoint (H,A) (obsolete)	ReCiPe Endpoint (H,A) (obsolete)	ReCiPe Endpoint (H,A) (obsolete)	ReCiPe Endpoint (H,A) (obsolete)	ReCiPe Endpoint (I,A) (obsolete)	ReCiPe Endpoint (I,A) (obsolete)	ReCiPe Endpoint (I,A) (obsolete)	ReCiPe Endpoint (I,A) (obsolete)	ReCiPe Endpoint (I,A) (obsolete)	ReCiPe Endpoint (I,A) (obsolete)	ReCiPe Endpoint (I,A) (obsolete)	ReCiPe Endpoint (I,A) (obsolete)	ReCiPe Endpoint (I,A) (obsolete)	ReCiPe Endpoint (I,A) (obsolete)	ReCiPe Endpoint (I,A) (obsolete)	ReCiPe Endpoint (I,A) (obsolete)	ReCiPe Endpoint (I,A) (obsolete)	ReCiPe Endpoint (I,A) (obsolete)	ReCiPe Endpoint (I,A) (obsolete)	ReCiPe Endpoint (I,A) (obsolete)	ReCiPe Endpoint (I,A) (obsolete)	ReCiPe Endpoint (I,A) (obsolete)	ReCiPe Endpoint (I,A) (obsolete)	ReCiPe Endpoint (I,A) (obsolete)	ReCiPe Endpoint (I,A) (obsolete)	TRACI (obsolete)	TRACI (obsolete)	TRACI (obsolete)	TRACI (obsolete)	TRACI (obsolete)	TRACI (obsolete)	TRACI (obsolete)	TRACI (obsolete)	TRACI (obsolete)
	-	-	ecosystem quality	ecosystem quality	ecosystem quality	ecosystem quality	ecosystem quality	ecosystem quality	ecosystem quality	ecosystem quality	ecosystem quality	ecosystem quality	human health	human health	human health	human health	human health	human health	human health	resources	resources	resources	total	ecosystem quality	ecosystem quality	ecosystem quality	ecosystem quality	ecosystem quality	ecosystem quality	ecosystem quality	ecosystem quality	ecosystem quality	ecosystem quality	human health	human health	human health	human health	human health	human health	human health	resources	resources	resources	total	ecosystem quality	ecosystem quality	ecosystem quality	ecosystem quality	ecosystem quality	ecosystem quality	ecosystem quality	ecosystem quality	ecosystem quality	ecosystem quality	human health	human health	human health	human health	human health	human health	human health	resources	resources	resources	total	environmental impact	environmental impact	environmental impact	environmental impact	environmental impact	environmental impact	human health	human health	human health
	activity name	functional unit	agricultural land occupation	climate change, ecosystems	freshwater ecotoxicity	freshwater eutrophication	marine ecotoxicity	natural land transformation	terrestrial acidification	terrestrial ecotoxicity	total	urban land occupation	climate change, human health	human toxicity	ionising radiation	ozone depletion	particulate matter formation	photochemical oxidant formation	total	fossil depletion	metal depletion	total	total	agricultural land occupation	climate change, ecosystems	freshwater ecotoxicity	freshwater eutrophication	marine ecotoxicity	natural land transformation	terrestrial acidification	terrestrial ecotoxicity	total	urban land occupation	climate change, human health	human toxicity	ionising radiation	ozone depletion	particulate matter formation	photochemical oxidant formation	total	fossil depletion	metal depletion	total	total	agricultural land occupation	climate change, ecosystems	freshwater ecotoxicity	freshwater eutrophication	marine ecotoxicity	natural land transformation	terrestrial acidification	terrestrial ecotoxicity	total	urban land occupation	climate change, human health	human toxicity	ionising radiation	ozone depletion	particulate matter formation	photochemical oxidant formation	total	fossil depletion	metal depletion	total	total	acidification	ecotoxicity	eutrophication	global warming	ozone depletion	photochemical oxidation	carcinogenics	non-carcinogenics	respiratory effects, average
0			points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	points	moles of .	kg 2,4-D-.	kg N	kg CO2-Eq	kg CFC-11.	kg NOx-Eq	kg benzen.	kg toluen.	kg PM2.5-.
1	market for shale brick	kilogram	8.794086995884491e-05	0.00627153930579415	2.1969386748322403e-06	3.1032310262031743e-06	0.0006356601823772394	0.012106787833944628	1.822504733655182e-05	8.194044781968763e-05	0.020937175763092657	0.0017297818968018055	0.00789048237498014	0.018205048517392262	2.670800257573909e-06	6.297996775293622e-07	0.0011342741671089794	2.269677324763807e-05	0.027255802412372576	0.010417040934308678	0.022095532915081182	0.03251257384938986	0.08070555154770545	0.00013810997145195406	0.004213578834976471	3.2637991192851213e-06	4.758344590309727e-06	6.592857817743215e-07	0.00027618461202929623	9.926073674282515e-06	1.106475797600532e-05	0.007214551090530015	0.002557005411095944	0.006666407783618151	0.0007364805688141382	5.440227463276745e-06	1.2828942736909471e-06	0.002317731604849783	3.7036680586134734e-05	0.009764379747366325	0.010417040934308678	0.022095532915081182	0.03251257384938986	0.049491504268398614	8.066635848647071e-05	0.004526517280552747	3.175187628622766e-06	4.595468766252335e-06	5.383619171983296e-07	0.0002155356163478943	2.360030054655958e-06	1.07646405003667e-05	0.00695888499912954	0.0021147320547380095	0.00601714811858156	0.00013452024117942084	2.691907176980469e-06	2.9267165325083176e-07	0.002214535320262502	2.9157895342318446e-10	0.008369188559633721	0.010396810221188503	0.04914051850098956	0.05953732872217807	0.07486540224893615	0.04805428994690507	0.07837245744876468	5.604505750703527e-05	0.23978015271017178	2.4342759913963516e-08	0.0007144928219773217	0.0001945670170407161	3.3929414918539798	0.0002765229783001658
2	market for clay brick	kilogram	0.00017102748712256697	0.008268471953095487	1.648459672899793e-06	2.3900991663123497e-06	0.00042253468230621556	0.005022271805765656	2.0363993491053505e-05	8.349476374025993e-05	0.016540686955651664	0.002548483712524298	0.010402906271582957	0.013575270855482697	2.0822133992551036e-06	6.60166488670047e-07	0.0010254416975949607	1.2215743285124839e-05	0.025018576926614723	0.009696489396795484	0.0019922640572551326	0.011688753454050616	0.053248016723210854	0.0002629835025081479	0.005444611128972347	2.4291582900121893e-06	3.6648625387049784e-06	4.544650068135694e-07	0.0002235428246077053	1.097791900496133e-05	1.2227152366966764e-05	0.0096979655860076	0.0037370745728202482	0.008614054566109221	0.0006865537312727261	4.241321908759549e-06	1.344747273305717e-06	0.0020894957965926515	2.004114396272441e-05	0.01141573128167627	0.009696489396795484	0.0019922640572551326	0.011688753454050616	0.032802449773252224	0.00015377606338476342	0.005596824026286565	2.362747152146788e-06	3.5394160962677678e-06	3.505633906447955e-07	0.0001819625341171036	2.5919544761609214e-06	1.1896714117358948e-05	0.009043887400053307	0.003090583380887936	0.00743991684216086	0.00019883199475676368	1.7037273213729458e-06	3.0668380275078546e-07	0.002002052858062749	3.6815383346114895e-10	0.00964281248716374	0.00967758191546247	0.001913292108812666	0.011590874024275137	0.03027757387073565	0.05474950226926532	0.06640011204675106	6.958058239052774e-05	0.31101126222778464	2.556203827466724e-08	0.0008795405319527763	0.0001881737052007664	3.4255534242586503	0.00022669213357450873
3	market for sand-lime brick	kilogram	0.0004350765840229042	0.004835041058927072	8.668960611419052e-07	1.472449486535255e-06	0.00029648184156355227	0.003965351762017776	1.388827473911906e-05	4.7620761136867e-05	0.011058229498427705	0.0014624298709534174	0.006083164779408382	0.008121438861829137	1.110182199880058e-06	3.185539458657009e-07	0.0006949738337371645	4.883769661973759e-05	0.014949843895399486	0.004186050235979147	0.001356719901103912	0.005542770137083059	0.03155084318053983	0.0006625466214362667	0.003190477991056544	1.2655693706881008e-06	2.257782437773576e-06	2.854884333053472e-07	0.00029328191179254647	7.683383071353586e-06	6.242049607355717e-06	0.00632662561981676	0.0021625848227073688	0.005047734511364902	0.000428745662782312	2.2613639262652775e-06	6.48887747283717e-07	0.0014443251987227535	7.946033609628659e-05	0.007003175953059003	0.004186050235979147	0.001356719901103912	0.005542770137083059	0.018872571381514422	0.00040033273176642755	0.0032927604441638602	1.2308317682229126e-06	2.1804999866693655e-06	2.2890955156131284e-07	-0.00046331993515610236	1.8415893267685468e-06	6.073068173037434e-06	0.005029875667640467	0.001788547527994764	0.004377101574740408	0.00010364514452783831	7.875666970754205e-07	1.4798254685721468e-07	0.0013568536940804614	1.9455152669946212e-10	0.0058385361616204775	0.004177830945738008	0.0013910765521598068	0.005568907497897815	0.01643731931489504	0.036315714415671566	0.08151795844422337	4.199754743280298e-05	0.18261264406020994	1.231390307881854e-08	0.0004793745743702594	0.0001901071348833808	1.7773570553235492	0.00016230956850522648
4	market for light clay brick	kilogram	0.003467084616428644	0.004144673176808878	1.3046915443403124e-06	1.3378005717790854e-06	0.00031541244771455705	0.005408758254240582	1.3043516445946355e-05	9.226926501616794e-05	0.014705053214787947	0.0012611694466776683	0.005214577124520923	0.009347028783435645	1.1937213727983725e-06	5.034310097884082e-07	0.0006589793324089404	8.355530245013142e-06	0.015230637905811467	0.007127007278023397	0.002232952293359003	0.0093599595713824	0.03929565036505184	0.005271008267325731	0.0028302174495375716	1.912652798566227e-06	2.051317768080937e-06	3.4728071532147386e-07	0.00022512001232982264	6.9579640208097276e-06	3.199113949643273e-05	0.010223531835534509	0.0018539257526887344	0.004477757330551844	0.0004485122449994465	2.431527523732264e-06	1.0254814644866122e-06	0.0013429569484795175	1.379697208080447e-05	0.0062864804992143215	0.007127007278023397	0.002232952293359003	0.0093599595713824	0.025869971630689475	0.004247795191292792	0.003122615471653497	1.8602432813450882e-06	1.9811014643850898e-06	2.6774897266636614e-07	0.0001821933543953504	1.617829157352672e-06	3.112962851494406e-05	0.009122675214941247	0.0015332146457232114	0.0041509266408198235	0.00024400654223729137	8.346110825500622e-07	2.339784436795058e-07	0.001286578709906608	2.212363507764832e-10	0.005682580712397115	0.007113125010631096	0.002232883939535655	0.009346008950166752	0.024151264862828887	0.03317558357476476	0.05232921026551538	5.94298643879249e-05	0.1611537143473335	1.9428711677685497e-08	0.0005321466237066264	0.00014864470031398516	3.225664749305578	0.00013056767937322258
5	market for waste brick	kilogram	-4.737087422568732e-06	-0.0002877028795685163	-1.4911371046804807e-07	-7.228773319886854e-08	-3.379268854322724e-05	-0.00024761413175399997	-1.691028141573508e-06	-6.577806670835979e-06	-0.000636726238321781	-5.4389214277368266e-05	-0.0003619708773013869	-0.001003581055464429	-1.4215187977645194e-07	-5.4290925927767514e-08	-0.00029155277181246565	-7.069791255034319e-07	-0.001658008124015708	-0.0005570207653923801	-9.347407728680091e-05	-0.000650494842679181	-0.002945229197281419	-7.285875137919563e-06	-0.000189223398123762	-2.2034015731809657e-07	-1.1084250477616849e-07	-4.717188208314004e-08	6.390967052041973e-05	-8.766215163786576e-07	-8.168488189707016e-07	-0.00021566173537022648	-8.099030776454106e-05	-0.0002993750403003632	-8.377868572122967e-05	-2.8955384166253737e-07	-1.1058943554298322e-07	-0.0005922271064175341	-1.1658786190032403e-06	-0.0009769468508318087	-0.0005570207653923801	-9.347407728680091e-05	-0.000650494842679181	-0.0018431034147995892	-4.5526952541631085e-06	-0.00019258440210035926	-2.1428482452980798e-07	-1.0704842861256231e-07	-3.498485541786471e-08	5.271925464454659e-05	-2.0269287801908083e-07	-7.948307959412026e-07	-0.00021275447665515746	-6.69827921518542e-05	-0.00025600441298709016	-1.1166642195569403e-05	-6.060119501163052e-08	-2.5213333530818385e-08	-0.0005692220991876896	-3.4862325188466376e-11	-0.0008364790059051797	-0.0005559181746267787	-6.413360238785586e-05	-0.0006200517770146345	-0.0016692852543971563	-0.004515747049010951	-0.00315447096974555	-7.208915151740853e-06	-0.01082660578102564	-2.1082045890647158e-09	-8.954129970080758e-05	-7.179249395868318e-06	-0.2687987176873554	-3.387592784080466e-05
6	market for flyash brick	kilogram	0.0007135978124466756	0.01511551730125093	1.8819266572225584e-05	1.633642945649541e-05	0.005304770813078827	0.018494542509740322	4.6162189765598495e-05	0.0002858332863623186	0.04960180580311703	0.009606226000155718	0.01901742976660039	0.09012787387193644	7.469778589399042e-06	1.0628820771486053e-06	0.0035031745215684824	8.394157083404971e-05	0.11274095235566783	0.0184954509505687	0.07258924492667762	0.09108469587724632	0.25342745275181067	0.0011133170030751761	0.010119471515200096	2.8402206282359236e-05	2.5049492406415467e-05	5.7192741297121185e-06	0.000550319001289209	2.568601959306197e-05	7.502056288011822e-05	0.026020770421117233	0.014077785349668965	0.01601026726253623	0.003536194728825933	1.5215393446962817e-05	2.1650593761865775e-06	0.00716735327986016	0.00013717782962541876	0.026868373528789187	0.0184954509505687	0.07258924492667762	0.09108469587724632	0.1439738388450326	0.0006684166076367985	0.010792610005941353	2.7636863913330645e-05	2.419205987646429e-05	5.142138026070028e-06	0.0004489444116353603	6.166083338039616e-06	7.29972927245124e-05	0.023688538463291657	0.011642432999316301	0.014346799721413374	0.0005908271056279963	8.297959942105615e-06	4.958862520591275e-07	0.006839531394309335	7.668120256848484e-10	0.021785952843203338	0.0184594292064351	0.05988154014678059	0.07834096935321569	0.1238154606128195	0.1197011458648232	0.5026693746178221	0.0003009713527151938	0.5789625500590913	3.958524011484141e-08	0.0015022247807637984	0.0015388756514490916	10.116152192769993	0.0007970328255974815
