t	X_CHL	X_ALG	X_PG	X_TAG	S_CO2	S_A	S_G	S_O2	S_NH	S_NO	S_P	X_N_ALG	X_P_ALG	Q
0	0	0	0	0	30	5	5	5	0.07	23.99	5.33	0	0	1000
1000	0	0	0	0	30	5	5	5	0.07	23.99	5.33	0	0	1000
