t	X_CHL	X_ALG	X_PG	X_TAG	S_CO2	S_A	S_G	S_O2	S_NH	S_NO	S_P	X_N_ALG	X_P_ALG	Q
0.59375	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.597222222	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.600694444	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.604166667	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.607638889	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.611111111	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.614583333	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.618055556	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.621527778	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.625	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.628472222	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.631944444	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.635416667	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.638888889	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.642361111	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.645833333	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.649305556	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.652777778	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.65625	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.659722222	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.663194444	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.666666667	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.670138889	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.673611111	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.677083333	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.680555556	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.684027778	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.6875	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.690972222	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.694444444	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.697916667	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.701388889	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.704861111	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.708333333	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.711805556	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.715277778	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.71875	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.722222222	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.725694444	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.729166667	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.732638889	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.736111111	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.739583333	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.743055556	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.746527778	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.75	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.753472222	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.756944444	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.760416667	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.763888889	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.767361111	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.770833333	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.774305556	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.777777778	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.78125	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.784722222	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.788194444	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.791666667	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.795138889	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.798611111	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.802083333	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.805555556	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.809027778	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.8125	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.815972222	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.819444444	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.822916667	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.826388889	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.829861111	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.833333333	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.836805556	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.840277778	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.84375	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.847222222	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.850694444	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.854166667	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.857638889	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.861111111	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.864583333	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.868055556	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.871527778	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.875	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.878472222	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.881944444	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.885416667	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.888888889	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.892361111	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.895833333	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.899305556	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.902777778	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.90625	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.909722222	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.913194444	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.916666667	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.920138889	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.923611111	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.927083333	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.930555556	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.934027778	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.9375	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.940972222	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.944444444	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.947916667	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.951388889	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.954861111	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.958333333	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.961805556	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.965277778	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.96875	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.972222222	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.975694444	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.979166667	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.982638889	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.986111111	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.989583333	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.993055556	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
0.996527778	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.003472222	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.006944444	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.010416667	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.013888889	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.017361111	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.020833333	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.024305556	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.027777778	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.03125	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.034722222	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.038194444	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.041666667	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.045138889	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.048611111	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.052083333	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.055555556	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.059027778	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.0625	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.065972222	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.069444444	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.072916667	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.076388889	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.079861111	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.125	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.128472222	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.131944444	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.135416667	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.138888889	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.142361111	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.145833333	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.149305556	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.152777778	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.15625	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.159722222	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.163194444	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.166666667	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.170138889	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.173611111	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.177083333	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.180555556	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.184027778	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.1875	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.190972222	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.194444444	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.197916667	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
1.201388889	0	0	0	0	30	5	5	5	0.07	23.99	0.78	0	0	1000
