t	X_CHL	X_ALG	X_PG	X_TAG	S_CO2	S_A	S_G	S_O2	S_NH	S_NO	S_P	X_N_ALG	X_P_ALG	Q
0.194444444	0	0	0	0	30	5	5	5	13.34565054	13.75	0.356762974	0	0	425.0913008
0.197916667	0	0	0	0	30	5	5	5	13.34078171	13.75	0.356931444	0	0	425.0913008
0.201388889	0	0	0	0	30	5	5	5	13.33591288	13.75	0.357100919	0	0	425.0913008
0.204861111	0	0	0	0	30	5	5	5	13.33104406	13.75	0.357271399	0	0	425.0913008
0.208333333	0	0	0	0	30	5	5	5	13.32617523	13.75	0.357442885	0	0	425.0913008
0.211805556	0	0	0	0	30	5	5	5	13.3213064	13.75	0.357615376	0	0	425.0913008
0.215277778	0	0	0	0	30	5	5	5	13.31643758	13.75	0.357788874	0	0	425.0913008
0.21875	0	0	0	0	30	5	5	5	13.31156875	13.75	0.357963378	0	0	425.0913008
0.222222222	0	0	0	0	30	5	5	5	13.30669993	13.75	0.358138889	0	0	425.0913008
0.225694444	0	0	0	0	30	5	5	5	13.3018311	13.75	0.358315406	0	0	425.0913008
0.229166667	0	0	0	0	30	5	5	5	13.29696227	13.75	0.35849293	0	0	425.0913008
0.232638889	0	0	0	0	30	5	5	5	13.29209345	13.75	0.358671461	0	0	425.0913008
0.236111111	0	0	0	0	30	5	5	5	13.28722462	13.75	0.358850999	0	0	425.0913008
0.239583333	0	0	0	0	30	5	5	5	13.28235579	13.75	0.359031544	0	0	425.0913008
0.243055556	0	0	0	0	30	5	5	5	13.27748697	13.75	0.359213096	0	0	425.0913008
0.246527778	0	0	0	0	30	5	5	5	13.27261814	13.75	0.359395656	0	0	425.0913008
0.25	0	0	0	0	30	5	5	5	13.26774932	13.75	0.359579222	0	0	425.0913008
0.253472222	0	0	0	0	30	5	5	5	13.26288049	13.75	0.359763796	0	0	425.0913008
0.256944444	0	0	0	0	30	5	5	5	13.25801166	13.75	0.359949376	0	0	425.0913008
0.260416667	0	0	0	0	30	5	5	5	13.25314284	13.75	0.360135963	0	0	425.0913008
0.263888889	0	0	0	0	30	5	5	5	13.24827401	13.75	0.360323558	0	0	425.0913008
0.267361111	0	0	0	0	30	5	5	5	13.24340518	13.75	0.360512158	0	0	425.0913008
0.270833333	0	0	0	0	30	5	5	5	13.23853636	13.75	0.360701765	0	0	425.0913008
0.274305556	0	0	0	0	30	5	5	5	13.23366753	13.75	0.360892379	0	0	425.0913008
0.277777778	0	0	0	0	30	5	5	5	13.22879871	13.75	0.361083998	0	0	425.0913008
0.28125	0	0	0	0	30	5	5	5	13.22392988	13.75	0.361276623	0	0	425.0913008
0.284722222	0	0	0	0	30	5	5	5	13.21906105	13.75	0.361470253	0	0	425.0913008
0.288194444	0	0	0	0	30	5	5	5	13.21419223	13.75	0.361664889	0	0	425.0913008
0.291666667	0	0	0	0	30	5	5	5	13.2093234	13.75	0.361860529	0	0	425.0913008
0.295138889	0	0	0	0	30	5	5	5	13.20445457	13.75	0.362057174	0	0	425.0913008
0.298611111	0	0	0	0	30	5	5	5	13.19958575	13.75	0.362254823	0	0	425.0913008
0.302083333	0	0	0	0	30	5	5	5	13.19471692	13.75	0.362453475	0	0	425.0913008
0.305555556	0	0	0	0	30	5	5	5	13.18984809	13.75	0.36265313	0	0	425.0913008
0.309027778	0	0	0	0	30	5	5	5	13.18497927	13.75	0.362853788	0	0	425.0913008
0.3125	0	0	0	0	30	5	5	5	13.18011044	13.75	0.363055449	0	0	425.0913008
0.315972222	0	0	0	0	30	5	5	5	13.17524162	13.75	0.363258111	0	0	425.0913008
0.319444444	0	0	0	0	30	5	5	5	13.17037279	13.75	0.363461774	0	0	425.0913008
0.322916667	0	0	0	0	30	5	5	5	13.16550396	13.75	0.363666437	0	0	425.0913008
0.326388889	0	0	0	0	30	5	5	5	13.16063514	13.75	0.3638721	0	0	425.0913008
0.329861111	0	0	0	0	30	5	5	5	13.15576631	13.75	0.364078763	0	0	425.0913008
0.333333333	0	0	0	0	30	5	5	5	13.15089748	13.75	0.364286424	0	0	425.0913008
0.336805556	0	0	0	0	30	5	5	5	13.14602866	13.75	0.364495083	0	0	425.0913008
0.340277778	0	0	0	0	30	5	5	5	13.14115983	13.75	0.364704739	0	0	425.0913008
0.34375	0	0	0	0	30	5	5	5	13.13629101	13.75	0.364915392	0	0	425.0913008
0.347222222	0	0	0	0	30	5	5	5	13.13142218	13.75	0.36512704	0	0	425.0913008
0.350694444	0	0	0	0	30	5	5	5	13.12655335	13.75	0.365339683	0	0	425.0913008
0.354166667	0	0	0	0	30	5	5	5	13.12168453	13.75	0.36555332	0	0	425.0913008
0.357638889	0	0	0	0	30	5	5	5	13.1168157	13.75	0.365767951	0	0	425.0913008
0.361111111	0	0	0	0	30	5	5	5	13.11194687	13.75	0.365983573	0	0	425.0913008
0.364583333	0	0	0	0	30	5	5	5	13.10707805	13.75	0.366200187	0	0	425.0913008
0.368055556	0	0	0	0	30	5	5	5	13.10220922	13.75	0.366417792	0	0	425.0913008
0.371527778	0	0	0	0	30	5	5	5	13.09734039	13.75	0.366636386	0	0	425.0913008
0.375	0	0	0	0	30	5	5	5	13.09247157	13.75	0.366855968	0	0	425.0913008
0.378472222	0	0	0	0	30	5	5	5	13.08760274	13.75	0.367076538	0	0	425.0913008
0.381944444	0	0	0	0	30	5	5	5	13.08273392	13.75	0.367298094	0	0	425.0913008
0.385416667	0	0	0	0	30	5	5	5	13.07786509	13.75	0.367520636	0	0	425.0913008
0.388888889	0	0	0	0	30	5	5	5	13.07299626	13.75	0.367744162	0	0	425.0913008
0.392361111	0	0	0	0	30	5	5	5	13.06812744	13.75	0.367968672	0	0	425.0913008
0.395833333	0	0	0	0	30	5	5	5	13.06325861	13.75	0.368194163	0	0	425.0913008
0.399305556	0	0	0	0	30	5	5	5	13.05838978	13.75	0.368420635	0	0	425.0913008
0.402777778	0	0	0	0	30	5	5	5	13.05352096	13.75	0.368648087	0	0	425.0913008
0.40625	0	0	0	0	30	5	5	5	13.04865213	13.75	0.368876517	0	0	425.0913008
0.409722222	0	0	0	0	30	5	5	5	13.04378331	13.75	0.369105925	0	0	425.0913008
0.413194444	0	0	0	0	30	5	5	5	13.03891448	13.75	0.369336308	0	0	425.0913008
0.416666667	0	0	0	0	30	5	5	5	13.03404565	13.75	0.369567666	0	0	425.0913008
0.420138889	0	0	0	0	30	5	5	5	13.02917683	13.75	0.369799998	0	0	425.0913008
0.423611111	0	0	0	0	30	5	5	5	13.024308	13.75	0.370033301	0	0	425.0913008
0.427083333	0	0	0	0	30	5	5	5	13.01943917	13.75	0.370267575	0	0	425.0913008
0.430555556	0	0	0	0	30	5	5	5	13.01457035	13.75	0.370502818	0	0	425.0913008
0.434027778	0	0	0	0	30	5	5	5	13.00970152	13.75	0.370739029	0	0	425.0913008
0.4375	0	0	0	0	30	5	5	5	13.0048327	13.75	0.370976205	0	0	425.0913008
0.440972222	0	0	0	0	30	5	5	5	12.99996387	13.75	0.371214347	0	0	425.0913008
0.444444444	0	0	0	0	30	5	5	5	12.99509504	13.75	0.371453452	0	0	425.0913008
0.447916667	0	0	0	0	30	5	5	5	12.99022622	13.75	0.371693519	0	0	425.0913008
0.451388889	0	0	0	0	30	5	5	5	12.98535739	13.75	0.371934546	0	0	425.0913008
0.454861111	0	0	0	0	30	5	5	5	12.98048856	13.75	0.372176531	0	0	425.0913008
0.458333333	0	0	0	0	30	5	5	5	12.97561974	13.75	0.372419474	0	0	425.0913008
0.461805556	0	0	0	0	30	5	5	5	12.97075091	13.75	0.372663372	0	0	425.0913008
0.465277778	0	0	0	0	30	5	5	5	12.96588208	13.75	0.372908223	0	0	425.0913008
0.46875	0	0	0	0	30	5	5	5	12.96101326	13.75	0.373154026	0	0	425.0913008
