t	S_I	S_S	X_I	X_S	X_BH	X_BA	X_P	S_O	S_NO	S_NH	S_ND	X_ND	S_ALK	S_N2	Q
0	79.475	238.425	17.32	86.7	11.56	0.01	0.01	1.279731577	0.01	51.35	11.06	16.59	30	0	50178.12675
0.010342505	79.475	238.425	17.32	86.7	11.56	0.01	0.01	1.26132942	0.01	51.35	11.06	16.59	30	0	50178.12675
0.020306323	79.475	238.425	17.32	86.7	11.56	0.01	0.01	1.252518147	0.01	51.35	11.06	16.59	30	0	50178.12675
0.030047376	79.475	238.425	17.32	86.7	11.56	0.01	0.01	1.194920297	0.01	51.35	11.06	16.59	30	0	50178.12675
0.041552306	79.4565106	238.3695318	17.31596595	86.67982974	11.55731063	0.01	0.01	1.132089862	0.01	51.3439074	11.05868775	16.58803162	30	0	50178.12675
0.051085092	78.06421204	234.1926361	17.01219172	85.16095859	11.35479448	0.01	0.01	1.057853597	0.01	50.88511896	10.95987178	16.43980766	30	0	50178.12675
0.061042004	77.91666667	233.75	16.98	85	11.33333333	0.01	0.01	0.929457967	0.01	50.8365	10.9494	16.4241	30	0	50178.12675
0.072347567	77.91666667	233.75	16.98	85	11.33333333	0.01	0.01	0.723506475	0.01	50.8365	10.9494	16.4241	30	0	50178.12675
0.082133832	77.67686155	233.0305847	16.92767888	84.73839442	11.29845259	0.01	0.01	0.523690469	0.01	50.78381982	10.9380535	16.40708025	30	0	50178.12675
0.092479595	75.83119313	227.4935794	16.52498759	82.72493796	11.02999173	0.01	0.01	0.295943146	0.01	50.37836496	10.85072476	16.27608714	30	0	50178.12675
0.10124279	75.57916667	226.7375	16.47	82.45	10.99333333	0.01	0.01	0.220059702	0.01	50.323	10.8388	16.2582	30	0	50178.12675
0.11377451	75.57916667	226.7375	16.47	82.45	10.99333333	0.01	0.01	0.227612413	0.01	50.323	10.8388	16.2582	30	0	50178.12675
0.12256393	75.10474336	225.3142301	16.36648946	81.9324473	10.92432631	0.01	0.01	0.231213642	0.01	50.42722091	10.86124758	16.29187137	30	0	50178.12675
0.13175957	73.84491538	221.5347461	16.0916179	80.5580895	10.7410786	0.01	0.01	0.232597744	0.01	50.70397884	10.92085698	16.38128547	30	0	50178.12675
0.14071476	73.24166667	219.725	15.96	79.9	10.65333333	0.01	0.01	0.239606786	0.01	50.8365	10.9494	16.4241	30	0	50178.12675
0.1523882	73.24166667	219.725	15.96	79.9	10.65333333	0.01	0.01	0.425586457	0.01	50.8365	10.9494	16.4241	30	0	50178.12675
0.16221423	71.99726386	215.9917916	15.68849393	78.54246966	10.47232929	0.01	0.01	0.755632621	0.01	50.50845679	10.87874454	16.31811681	30	0	50178.12675
0.17019533	70.4848037	211.4544111	15.35850262	76.89251312	10.25233508	0.01	0.01	1.011626804	0.01	50.10974964	10.79286915	16.18930373	30	0	50178.12675
0.18039156	69.34583333	208.0375	15.11	75.65	10.08666667	0.01	0.01	1.187594733	0.01	49.8095	10.7282	16.0923	30	0	50178.12675
0.19232609	69.34583333	208.0375	15.11	75.65	10.08666667	0.01	0.01	1.204451714	0.01	49.8095	10.7282	16.0923	30	0	50178.12675
0.20081585	68.67061571	206.0118471	14.96267979	74.91339896	9.988453195	0.01	0.01	1.175928718	0.01	49.54250379	10.67069312	16.00603969	30	0	50178.12675
0.21288776	66.27716647	198.8314994	14.44047268	72.30236342	9.640315123	0.01	0.01	1.088922628	0.01	48.5960802	10.46684804	15.70027206	30	0	50178.12675
0.22283652	65.45	196.35	14.26	71.4	9.52	0.01	0.01	1.136312688	0.01	48.269	10.3964	15.5946	30	0	50178.12675
0.23064617	65.45	196.35	14.26	71.4	9.52	0.01	0.01	1.147116692	0.01	48.269	10.3964	15.5946	30	0	50178.12675
0.24065683	65.12897232	195.386917	14.1899576	71.04978798	9.473305064	0.01	0.01	0.969274591	0.01	48.16321537	10.37361562	15.56042343	30	0	50178.12675
0.25000473	62.33490964	187.0047289	13.58034392	68.00171961	9.066895947	0.01	0.01	0.755643579	0.01	47.24251942	10.17531188	15.26296781	30	0	50178.12675
0.26009052	62.33338271	187.0001481	13.58001077	68.00005387	9.066673849	0.01	0.01	0.406352294	0.01	47.24201627	10.1752035	15.26280526	30	0	50178.12675
0.27048442	62.33333333	187	13.58	68	9.066666667	0.01	0.01	0.238569513	0.01	47.242	10.1752	15.2628	30	0	50178.12675
0.28033715	62.33333333	187	13.58	68	9.066666667	0.01	0.01	0.242797875	0.01	47.242	10.1752	15.2628	30	0	50178.12675
0.29042878	62.07561525	186.2268458	13.5237706	67.718853	9.029180401	0.01	0.01	0.238541779	0.01	47.07215414	10.13861781	15.20792672	30	0	50178.12675
0.30032214	60.34159504	181.0247851	13.14543892	65.82719459	8.776959279	0.01	0.01	0.219435508	0.01	45.92936991	9.892479673	14.83871951	30	0	50178.12675
0.31038932	59.99583333	179.9875	13.07	65.45	8.726666667	0.01	0.01	0.210819735	0.01	45.7015	9.8434	14.7651	30	0	50178.12675
0.32201436	59.99583333	179.9875	13.07	65.45	8.726666667	0.01	0.01	0.163677493	0.01	45.7015	9.8434	14.7651	30	0	50178.12675
0.33125789	59.86117413	179.5835224	13.04061981	65.30309905	8.707079874	0.01	0.01	0.154697271	0.01	45.52400909	9.805171189	14.70775678	30	0	50178.12675
0.34087415	59.38535304	178.1560591	12.9368043	64.7840215	8.637869534	0.01	0.01	0.160381871	0.01	44.89684128	9.67008889	14.50513334	30	0	50178.12675
0.35118036	59.21666667	177.65	12.9	64.6	8.613333333	0.01	0.01	0.171186341	0.01	44.6745	9.6222	14.4333	30	0	50178.12675
0.360251	59.21666667	177.65	12.9	64.6	8.613333333	0.01	0.01	0.172276814	0.01	44.6745	9.6222	14.4333	30	0	50178.12675
0.37134071	60.04383718	180.1315115	13.08047357	65.50236783	8.733649044	0.01	0.01	0.168274803	0.01	45.21963633	9.739613979	14.60942097	30	0	50178.12675
0.38028491	61.4260901	184.2782703	13.38205602	67.01028011	8.934704014	0.01	0.01	0.166259486	0.01	46.13059275	9.935819976	14.90372996	30	0	50178.12675
0.3924222	62.33333333	187	13.58	68	9.066666667	0.01	0.01	0.166367492	0.01	46.7285	10.0646	15.0969	30	0	50178.12675
0.40054743	62.33333333	187	13.58	68	9.066666667	0.01	0.01	0.166798154	0.01	46.7285	10.0646	15.0969	30	0	50178.12675
0.41250604	64.10400427	192.3120128	13.9663282	69.93164102	9.324218803	0.01	0.01	0.165634187	0.01	48.15475808	10.37179405	15.55769107	30	0	50178.12675
0.42240215	67.51939394	202.5581818	14.71150413	73.65752066	9.821002755	0.01	0.01	0.161619843	0.01	50.90582098	10.96433067	16.44649601	30	0	50178.12675
0.43144108	69.34583333	208.0375	15.11	75.65	10.08666667	0.01	0.01	0.170187742	0.01	52.377	11.2812	16.9218	30	0	50178.12675
0.44005276	69.34583333	208.0375	15.11	75.65	10.08666667	0.01	0.01	0.194390378	0.01	52.377	11.2812	16.9218	30	0	50178.12675
0.45398742	72.60866398	217.8259919	15.82189032	79.20945162	10.56126022	0.01	0.01	0.228106498	0.01	53.74539025	11.57593021	17.36389531	30	0	50178.12675
0.46064051	75.60276298	226.8082889	16.47514829	82.47574143	10.99676552	0.01	0.01	0.22171342	0.01	55.00107782	11.84638599	17.76957899	30	0	50178.12675
0.47036782	77.91666667	233.75	16.98	85	11.33333333	0.01	0.01	0.184885623	0.01	55.9715	12.0554	18.0831	30	0	50178.12675
0.48099478	77.91666667	233.75	16.98	85	11.33333333	0.01	0.01	0.203451312	0.01	55.9715	12.0554	18.0831	30	0	50178.12675
0.49027177	78.41341798	235.2402539	17.0883821	85.54191052	11.40558807	0.01	0.01	0.202069821	0.01	56.10245108	12.08360485	18.12540727	30	0	50178.12675
0.50035641	85.44238324	256.3271497	18.62197453	93.20987263	12.42798302	0.01	0.01	0.174079587	0.01	57.95539157	12.48269972	18.72404959	30	0	50178.12675
0.5103072	85.7054395	257.1163185	18.67936862	93.49684309	12.46624575	0.01	0.01	0.29341679	0.01	58.02473714	12.49763569	18.74645354	30	0	50178.12675
0.52046529	85.70833333	257.125	18.68	93.5	12.46666667	0.01	0.01	0.470050881	0.01	58.0255	12.4978	18.7467	30	0	50178.12675
0.53047133	85.70833333	257.125	18.68	93.5	12.46666667	0.01	0.01	0.872120677	0.01	58.0255	12.4978	18.7467	30	0	50178.12675
0.54010345	86.18553559	258.5566068	18.78411686	94.02058428	12.5360779	0.01	0.01	1.210216028	0.01	57.83680351	12.45715768	18.68573652	30	0	50178.12675
0.55095023	89.24146046	267.7243814	19.4508641	97.3543205	12.98057607	0.01	0.01	1.333976344	0.01	56.62842218	12.19689093	18.2953364	30	0	50178.12675
0.56171114	89.60416667	268.8125	19.53	97.75	13.03333333	0.01	0.01	1.274020129	0.01	56.485	12.166	18.249	30	0	50178.12675
0.57034626	89.60416667	268.8125	19.53	97.75	13.03333333	0.01	0.01	1.255388664	0.01	56.485	12.166	18.249	30	0	50178.12675
0.58261705	89.79471086	269.3841326	19.57157328	97.95786639	13.06104885	0.01	0.01	1.336026877	0.01	56.23384849	12.11190583	18.16785874	30	0	50178.12675
0.59079983	91.33759858	274.0127957	19.90820333	99.64101663	13.28546888	0.01	0.01	1.254146963	0.01	54.20020697	11.67389073	17.5108361	30	0	50178.12675
0.60405925	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	1.204127986	0.01	53.404	11.5024	17.2536	30	0	50178.12675
0.6100517	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	1.208217088	0.01	53.404	11.5024	17.2536	30	0	50178.12675
0.62319865	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	1.030288731	0.01	53.2058905	11.45973026	17.18959539	30	0	50178.12675
0.630922	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	0.973727432	0.01	52.71678316	11.35438407	17.0315761	30	0	50178.12675
0.64049855	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	0.944190365	0.01	52.377	11.2812	16.9218	30	0	50178.12675
0.65098169	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	0.919901933	0.01	52.377	11.2812	16.9218	30	0	50178.12675
0.66199139	91.776006	275.328018	20.00385585	100.1192793	13.34923724	0.01	0.01	0.875083384	0.01	52.377	11.2812	16.9218	30	0	50178.12675
0.6741115	91.29904458	273.8971337	19.89979154	99.59895772	13.27986103	0.01	0.01	0.740636867	0.01	52.377	11.2812	16.9218	30	0	50178.12675
0.68300111	91.1625	273.4875	19.87	99.45	13.26	0.01	0.01	0.56907082	0.01	52.377	11.2812	16.9218	30	0	50178.12675
0.6933703	91.1625	273.4875	19.87	99.45	13.26	0.01	0.01	0.362770632	0.01	52.377	11.2812	16.9218	30	0	50178.12675
0.70038686	90.60106005	271.8031802	19.74750401	98.83752006	13.17833601	0.01	0.01	0.261534063	0.01	52.377	11.2812	16.9218	30	0	50178.12675
0.71084763	88.61412569	265.8423771	19.31399106	96.6699553	12.88932737	0.01	0.01	0.204774989	0.01	52.377	11.2812	16.9218	30	0	50178.12675
0.72155614	88.04583333	264.1375	19.19	96.05	12.80666667	0.01	0.01	0.207721395	0.01	52.377	11.2812	16.9218	30	0	50178.12675
0.73092399	88.04583333	264.1375	19.19	96.05	12.80666667	0.01	0.01	0.224804726	0.01	52.377	11.2812	16.9218	30	0	50178.12675
0.74006178	87.90513304	263.7153991	19.15930175	95.89650877	12.78620117	0.01	0.01	0.317836481	0.01	52.46972676	11.30117192	16.95175788	30	0	50178.12675
0.75017312	84.98164143	254.9449243	18.52144904	92.70724519	12.36096603	0.01	0.01	0.725520445	0.01	54.39641717	11.71615139	17.57422709	30	0	50178.12675
0.7603508	84.92950408	254.7885122	18.51007362	92.65036809	12.35338241	0.01	0.01	1.186739578	0.01	54.43077763	11.7235521	17.58532816	30	0	50178.12675
0.7706766	84.92916667	254.7875	18.51	92.65	12.35333333	0.01	0.01	1.284431704	0.01	54.431	11.7236	17.5854	30	0	50178.12675
0.78046953	84.92916667	254.7875	18.51	92.65	12.35333333	0.01	0.01	1.288485523	0.01	54.431	11.7236	17.5854	30	0	50178.12675
0.79026039	84.75159087	254.2547726	18.47125619	92.45628095	12.32750413	0.01	0.01	1.328610442	0.01	54.48951455	11.73620313	17.6043047	30	0	50178.12675
0.80093525	83.5199603	250.5598809	18.20253679	91.11268396	12.14835786	0.01	0.01	1.34101749	0.01	54.89535987	11.82361597	17.73542396	30	0	50178.12675
0.81050606	83.37083333	250.1125	18.17	90.95	12.12666667	0.01	0.01	1.300091999	0.01	54.9445	11.8342	17.7513	30	0	50178.12675
0.82207111	83.37083333	250.1125	18.17	90.95	12.12666667	0.01	0.01	1.370589153	0.01	54.9445	11.8342	17.7513	30	0	50178.12675
0.83125437	83.11119882	249.3335965	18.11335247	90.66676235	12.08890165	0.01	0.01	1.315240207	0.01	54.60228228	11.76049157	17.64073735	30	0	50178.12675
0.841242	82.10959815	246.3287945	17.89482142	89.57410708	11.94321428	0.01	0.01	1.285255576	0.01	53.28209761	11.4761441	17.21421615	30	0	50178.12675
0.85124105	81.8125	245.4375	17.83	89.25	11.9	0.01	0.01	1.262294685	0.01	52.8905	11.3918	17.0877	30	0	50178.12675
0.86005114	81.8125	245.4375	17.83	89.25	11.9	0.01	0.01	1.257840216	0.01	52.8905	11.3918	17.0877	30	0	50178.12675
0.87009917	81.8125	245.4375	17.83	89.25	11.9	0.01	0.01	1.255221708	0.01	52.52218267	11.31247011	16.96870517	30	0	50178.12675
0.88095322	81.8125	245.4375	17.83	89.25	11.9	0.01	0.01	1.246923367	0.01	51.7120457	11.13797907	16.70696861	30	0	50178.12675
0.89186	81.8125	245.4375	17.83	89.25	11.9	0.01	0.01	1.208676542	0.01	51.35	11.06	16.59	30	0	50178.12675
0.90444181	81.8125	245.4375	17.83	89.25	11.9	0.01	0.01	1.166872272	0.01	51.35	11.06	16.59	30	0	50178.12675
0.91173212	82.19088509	246.5726553	17.91255675	89.66278373	11.95503783	0.01	0.01	1.078920957	0.01	51.10063006	11.00628955	16.50943433	30	0	50178.12675
0.92242743	82.99566843	248.9870053	18.08814584	90.54072919	12.07209723	0.01	0.01	0.875880352	0.01	50.57024772	10.89205335	16.33808003	30	0	50178.12675
0.9305147	83.37083333	250.1125	18.17	90.95	12.12666667	0.01	0.01	0.673658738	0.01	50.323	10.8388	16.2582	30	0	50178.12675
0.94234994	83.37083333	250.1125	18.17	90.95	12.12666667	0.01	0.01	0.370508075	0.01	50.323	10.8388	16.2582	30	0	50178.12675
0.95228262	83.37083333	250.1125	18.17	90.95	12.12666667	0.01	0.01	0.239961191	0.01	50.323	10.8388	16.2582	30	0	50178.12675
0.96007871	83.37083333	250.1125	18.17	90.95	12.12666667	0.01	0.01	0.220163017	0.01	50.323	10.8388	16.2582	30	0	50178.12675
0.97053272	83.37083333	250.1125	18.17	90.95	12.12666667	0.01	0.01	0.218479061	0.01	50.323	10.8388	16.2582	30	0	50178.12675
0.98102038	83.37083333	250.1125	18.17	90.95	12.12666667	0.01	0.01	0.21983025	0.01	50.323	10.8388	16.2582	30	0	50178.12675
0.99095315	82.86115848	248.5834755	18.05879821	90.39399107	12.05253214	0.01	0.01	0.245561411	0.01	50.45735792	10.86773863	16.30160794	30	0	50178.12675
1.0000468	79.49495963	238.4848789	17.32435483	86.72177414	11.56290322	0.01	0.01	0.430876941	0.01	51.34473834	11.05886672	16.58830008	30	0	50178.12675
1.0101009	79.47560778	238.4268233	17.32013261	86.70066303	11.5600884	0.01	0.01	0.956979261	0.01	51.34983978	11.05996549	16.58994824	30	0	50178.12675
1.0201063	79.475	238.425	17.32	86.7	11.56	0.01	0.01	1.312378649	0.01	51.35	11.06	16.59	30	0	50178.12675
1.0302788	79.475	238.425	17.32	86.7	11.56	0.01	0.01	1.288895284	0.01	51.35	11.06	16.59	30	0	50178.12675
1.0400272	79.29066068	237.871982	17.27978051	86.49890256	11.53318701	0.01	0.01	1.27530571	0.01	51.28925674	11.04691684	16.57037526	30	0	50178.12675
1.0517053	77.96528097	233.8958429	16.99060676	85.05303379	11.34040451	0.01	0.01	1.348671013	0.01	50.85251932	10.95285032	16.42927547	30	0	50178.12675
1.0605307	77.91666667	233.75	16.98	85	11.33333333	0.01	0.01	1.337545409	0.01	50.8365	10.9494	16.4241	30	0	50178.12675
1.0700402	77.91666667	233.75	16.98	85	11.33333333	0.01	0.01	1.329333567	0.01	50.8365	10.9494	16.4241	30	0	50178.12675
1.0800374	77.43558042	232.3067413	16.87503573	84.47517864	11.26335715	0.01	0.01	1.302251473	0.01	50.73081539	10.92663716	16.38995574	30	0	50178.12675
1.0909846	76.01288831	228.0386649	16.56463018	82.92315089	11.05642012	0.01	0.01	1.306763516	0.01	50.4182796	10.85932176	16.28898264	30	0	50178.12675
1.1006375	75.57916667	226.7375	16.47	82.45	10.99333333	0.01	0.01	1.318281693	0.01	50.323	10.8388	16.2582	30	0	50178.12675
1.1100062	75.57916667	226.7375	16.47	82.45	10.99333333	0.01	0.01	1.287676309	0.01	50.323	10.8388	16.2582	30	0	50178.12675
1.1202763	74.97008527	224.9102558	16.33710951	81.78554756	10.90473968	0.01	0.01	1.247946373	0.01	50.45680248	10.867619	16.30142849	30	0	50178.12675
1.1301839	73.85605417	221.5681625	16.09404818	80.57024091	10.74269879	0.01	0.01	1.235545022	0.01	50.70153188	10.92032994	16.38049491	30	0	50178.12675
1.140478	73.24166667	219.725	15.96	79.9	10.65333333	0.01	0.01	1.245655045	0.01	50.8365	10.9494	16.4241	30	0	50178.12675
1.1528313	73.24166667	219.725	15.96	79.9	10.65333333	0.01	0.01	1.251227236	0.01	50.8365	10.9494	16.4241	30	0	50178.12675
1.162094	72.33705991	217.0111797	15.76263125	78.91315627	10.52175417	0.01	0.01	1.245843921	0.01	50.59803211	10.89803769	16.34705653	30	0	50178.12675
1.1731422	70.20975973	210.6292792	15.29849303	76.59246516	10.21232869	0.01	0.01	1.115172443	0.01	50.03724394	10.77725254	16.16587881	30	0	50178.12675
1.1819412	69.34583333	208.0375	15.11	75.65	10.08666667	0.01	0.01	1.040168387	0.01	49.8095	10.7282	16.0923	30	0	50178.12675
1.1920379	69.34583333	208.0375	15.11	75.65	10.08666667	0.01	0.01	0.904246059	0.01	49.8095	10.7282	16.0923	30	0	50178.12675
1.2007256	68.58338997	205.7501699	14.94364872	74.81824361	9.975765814	0.01	0.01	0.684252869	0.01	49.50801277	10.66326429	15.99489643	30	0	50178.12675
1.211208	66.22354377	198.6706313	14.42877319	72.24386594	9.632515458	0.01	0.01	0.512279149	0.01	48.57487658	10.46228111	15.69342167	30	0	50178.12675
1.2226081	65.45	196.35	14.26	71.4	9.52	0.01	0.01	0.298028496	0.01	48.269	10.3964	15.5946	30	0	50178.12675
1.2301856	65.45	196.35	14.26	71.4	9.52	0.01	0.01	0.230896364	0.01	48.269	10.3964	15.5946	30	0	50178.12675
1.240124	65.2896741	195.8690223	14.2250198	71.22509902	9.496679869	0.01	0.01	0.216919646	0.01	48.21616962	10.38502115	15.57753172	30	0	50178.12675
1.2500888	62.36087033	187.082611	13.58600807	68.03004036	9.070672048	0.01	0.01	0.211121904	0.01	47.25107396	10.17715439	15.26573159	30	0	50178.12675
1.2602062	62.3338945	187.0016835	13.58012244	68.00061218	9.06674829	0.01	0.01	0.194520138	0.01	47.24218491	10.17523983	15.26285974	30	0	50178.12675
1.2706822	62.33333333	187	13.58	68	9.066666667	0.01	0.01	0.146870227	0.01	47.242	10.1752	15.2628	30	0	50178.12675
1.2804211	62.33333333	187	13.58	68	9.066666667	0.01	0.01	0.146640695	0.01	47.242	10.1752	15.2628	30	0	50178.12675
1.2903511	62.07094886	186.2128466	13.52275248	67.7137624	9.028501653	0.01	0.01	0.159431194	0.01	47.06907881	10.13795544	15.20693315	30	0	50178.12675
1.3005909	60.28770856	180.8631257	13.13368187	65.76840934	8.769121245	0.01	0.01	0.165044391	0.01	45.8938567	9.884830674	14.82724601	30	0	50178.12675
1.311072	59.99583333	179.9875	13.07	65.45	8.726666667	0.01	0.01	0.158580586	0.01	45.7015	9.8434	14.7651	30	0	50178.12675
1.3204204	59.99583333	179.9875	13.07	65.45	8.726666667	0.01	0.01	0.168247233	0.01	45.7015	9.8434	14.7651	30	0	50178.12675
1.3310287	59.85105886	179.5531766	13.03841284	65.29206421	8.705608561	0.01	0.01	0.186774784	0.01	45.5106764	9.802299532	14.7034493	30	0	50178.12675
1.3406879	59.39106282	178.1731885	12.93805007	64.79025035	8.638700046	0.01	0.01	0.185788466	0.01	44.90436718	9.671709855	14.50756478	30	0	50178.12675
1.3516817	59.21666667	177.65	12.9	64.6	8.613333333	0.01	0.01	0.184701983	0.01	44.6745	9.6222	14.4333	30	0	50178.12675
1.3638379	59.21666667	177.65	12.9	64.6	8.613333333	0.01	0.01	0.189292372	0.01	44.6745	9.6222	14.4333	30	0	50178.12675
1.3706541	59.99502285	179.9850686	13.06982317	65.44911584	8.726548779	0.01	0.01	0.204924669	0.01	45.18746586	9.732684955	14.59902743	30	0	50178.12675
1.3807957	61.5432119	184.6296357	13.40760987	67.13804934	8.951739912	0.01	0.01	0.293160422	0.01	46.2077804	9.952445008	14.92866751	30	0	50178.12675
1.3946263	62.33333333	187	13.58	68	9.066666667	0.01	0.01	0.461214923	0.01	46.7285	10.0646	15.0969	30	0	50178.12675
1.4012467	62.33333333	187	13.58	68	9.066666667	0.01	0.01	0.597080361	0.01	46.7285	10.0646	15.0969	30	0	50178.12675
1.4117129	63.97075279	191.9122584	13.93725515	69.78627577	9.304836769	0.01	0.01	0.70339245	0.01	48.04742532	10.34867622	15.52301433	30	0	50178.12675
1.422839	67.76072115	203.2821634	14.76415734	73.92078671	9.856104894	0.01	0.01	0.571769099	0.01	51.10020768	11.00619858	16.50929786	30	0	50178.12675
1.4308782	69.34583333	208.0375	15.11	75.65	10.08666667	0.01	0.01	0.596516017	0.01	52.377	11.2812	16.9218	30	0	50178.12675
1.4410881	69.34583333	208.0375	15.11	75.65	10.08666667	0.01	0.01	0.77214688	0.01	52.377	11.2812	16.9218	30	0	50178.12675
1.4527108	71.51524053	214.5457216	15.58332521	78.01662603	10.4022168	0.01	0.01	0.710876259	0.01	53.28682217	11.4771617	17.21574255	30	0	50178.12675
1.4629342	75.76315098	227.2894529	16.51014203	82.65071016	11.02009469	0.01	0.01	0.556616951	0.01	55.06834253	11.86087378	17.79131066	30	0	50178.12675
1.4701573	77.91666667	233.75	16.98	85	11.33333333	0.01	0.01	0.381550339	0.01	55.9715	12.0554	18.0831	30	0	50178.12675
1.4819746	77.91666667	233.75	16.98	85	11.33333333	0.01	0.01	0.250355246	0.01	55.9715	12.0554	18.0831	30	0	50178.12675
1.4908154	78.82497103	236.4749131	17.1781755	85.99087749	11.46545033	0.01	0.01	0.21575671	0.01	56.21094263	12.10697226	18.16045839	30	0	50178.12675
1.5001343	85.5974909	256.7924727	18.6558162	93.37908098	12.45054413	0.01	0.01	0.208758425	0.01	57.99628028	12.49150652	18.73725978	30	0	50178.12675
1.5102702	85.70675444	257.1202633	18.67965552	93.49827758	12.46643701	0.01	0.01	0.234344916	0.01	58.02508378	12.49771035	18.74656553	30	0	50178.12675
1.5201878	85.70833333	257.125	18.68	93.5	12.46666667	0.01	0.01	0.225003037	0.01	58.0255	12.4978	18.7467	30	0	50178.12675
1.5302067	85.70833333	257.125	18.68	93.5	12.46666667	0.01	0.01	0.2357516	0.01	58.0255	12.4978	18.7467	30	0	50178.12675
1.5400241	86.22766626	258.6829988	18.793309	94.06654501	12.542206	0.01	0.01	0.234940176	0.01	57.8201441	12.4535695	18.68035425	30	0	50178.12675
1.550403	89.07517977	267.2255393	19.41458468	97.17292339	12.95638978	0.01	0.01	0.371165591	0.01	56.6941733	12.21105271	18.31657907	30	0	50178.12675
1.5620736	89.60416667	268.8125	19.53	97.75	13.03333333	0.01	0.01	0.897207793	0.01	56.485	12.166	18.249	30	0	50178.12675
1.5700005	89.60416667	268.8125	19.53	97.75	13.03333333	0.01	0.01	1.20854106	0.01	56.485	12.166	18.249	30	0	50178.12675
1.5818212	89.94570377	269.8371113	19.60451719	98.12258593	13.08301146	0.01	0.01	1.357177127	0.01	56.03482852	12.06903999	18.10355998	30	0	50178.12675
1.590668	91.36827727	274.1048318	19.91489686	99.67448429	13.28993124	0.01	0.01	1.2986492	0.01	54.15977016	11.66518126	17.4977719	30	0	50178.12675
1.6015115	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	1.33540794	0.01	53.404	11.5024	17.2536	30	0	50178.12675
1.6117017	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	1.314231346	0.01	53.404	11.5024	17.2536	30	0	50178.12675
1.6231619	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	1.316509155	0.01	53.2342478	11.46583799	17.19875698	30	0	50178.12675
1.6323201	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	1.356383179	0.01	52.62102201	11.33375859	17.00063788	30	0	50178.12675
1.6416488	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	1.185829594	0.01	52.377	11.2812	16.9218	30	0	50178.12675
1.6503637	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	1.316225639	0.01	52.377	11.2812	16.9218	30	0	50178.12675
1.6604694	91.74968898	275.2490669	19.99811396	100.0905698	13.34540931	0.01	0.01	1.337084701	0.01	52.377	11.2812	16.9218	30	0	50178.12675
1.6706577	91.35077869	274.0523361	19.91107899	99.65539493	13.28738599	0.01	0.01	1.046150038	0.01	52.377	11.2812	16.9218	30	0	50178.12675
1.6824647	91.1625	273.4875	19.87	99.45	13.26	0.01	0.01	1.313873566	0.01	52.377	11.2812	16.9218	30	0	50178.12675
1.6927192	91.1625	273.4875	19.87	99.45	13.26	0.01	0.01	1.288299518	0.01	52.377	11.2812	16.9218	30	0	50178.12675
1.7015176	90.35320875	271.0596263	19.69342736	98.56713682	13.14228491	0.01	0.01	1.260301864	0.01	52.377	11.2812	16.9218	30	0	50178.12675
1.7105913	88.6532905	265.9598715	19.32253611	96.71268055	12.89502407	0.01	0.01	1.261173001	0.01	52.377	11.2812	16.9218	30	0	50178.12675
1.722395	88.04583333	264.1375	19.19	96.05	12.80666667	0.01	0.01	1.254493843	0.01	52.377	11.2812	16.9218	30	0	50178.12675
1.7300056	88.04583333	264.1375	19.19	96.05	12.80666667	0.01	0.01	1.216517306	0.01	52.377	11.2812	16.9218	30	0	50178.12675
1.740656	87.72782515	263.1834754	19.1206164	95.70308198	12.76041093	0.01	0.01	1.112276118	0.01	52.5865793	11.32634016	16.98951024	30	0	50178.12675
1.7500862	84.95741988	254.8722596	18.51616434	92.68082169	12.35744289	0.01	0.01	0.936731241	0.01	54.41238007	11.71958955	17.57938433	30	0	50178.12675
1.7601793	84.92981585	254.7894476	18.51014164	92.6507082	12.35342776	0.01	0.01	0.662583472	0.01	54.43057216	11.72350785	17.58526178	30	0	50178.12675
1.7700767	84.92916667	254.7875	18.51	92.65	12.35333333	0.01	0.01	0.400083911	0.01	54.431	11.7236	17.5854	30	0	50178.12675
1.7800171	84.92916667	254.7875	18.51	92.65	12.35333333	0.01	0.01	0.279207658	0.01	54.431	11.7236	17.5854	30	0	50178.12675
1.790896	84.81869861	254.4560958	18.48589788	92.52948939	12.33726525	0.01	0.01	0.238097083	0.01	54.46740129	11.73144028	17.59716042	30	0	50178.12675
1.8009632	83.52557727	250.5767318	18.20376231	91.11881157	12.14917488	0.01	0.01	0.229925471	0.01	54.89350898	11.82321732	17.73482598	30	0	50178.12675
1.8114807	83.37083333	250.1125	18.17	90.95	12.12666667	0.01	0.01	0.221621256	0.01	54.9445	11.8342	17.7513	30	0	50178.12675
