t	X_CHL	X_ALG	X_CH	X_LI	S_CO2	S_A	S_F	S_O2	S_NH	S_NO	S_P	X_N_ALG	X_P_ALG	Q
0.000	0	0	0	0	30	5	5	5	32.05	5.95	0.17	0	0	415.11
0.003	0	0	0	0	30	5	5	5	31.97	5.95	0.17	0	0	415.11
0.007	0	0	0	0	30	5	5	5	31.90	5.95	0.17	0	0	415.11
0.010	0	0	0	0	30	5	5	5	31.83	5.95	0.17	0	0	415.11
0.014	0	0	0	0	30	5	5	5	31.76	5.95	0.17	0	0	415.11
0.017	0	0	0	0	30	5	5	5	31.69	5.95	0.17	0	0	415.11
0.021	0	0	0	0	30	5	5	5	31.61	5.95	0.17	0	0	415.11
0.024	0	0	0	0	30	5	5	5	31.54	5.95	0.17	0	0	415.11
0.028	0	0	0	0	30	5	5	5	31.47	5.95	0.17	0	0	415.11
0.031	0	0	0	0	30	5	5	5	31.40	5.95	0.17	0	0	415.11
0.035	0	0	0	0	30	5	5	5	31.33	5.95	0.17	0	0	415.11
0.038	0	0	0	0	30	5	5	5	31.26	5.95	0.17	0	0	415.11
0.042	0	0	0	0	30	5	5	5	31.19	5.95	0.17	0	0	415.11
0.045	0	0	0	0	30	5	5	5	31.12	5.95	0.17	0	0	415.11
0.049	0	0	0	0	30	5	5	5	31.05	5.95	0.17	0	0	415.11
0.052	0	0	0	0	30	5	5	5	30.98	5.95	0.17	0	0	415.11
0.056	0	0	0	0	30	5	5	5	30.91	5.95	0.17	0	0	415.11
0.059	0	0	0	0	30	5	5	5	30.84	5.95	0.17	0	0	415.11
0.063	0	0	0	0	30	5	5	5	30.77	5.95	0.17	0	0	415.11
0.066	0	0	0	0	30	5	5	5	30.71	5.95	0.17	0	0	415.11
0.069	0	0	0	0	30	5	5	5	30.64	5.95	0.17	0	0	415.11
0.073	0	0	0	0	30	5	5	5	30.57	5.95	0.17	0	0	415.11
0.076	0	0	0	0	30	5	5	5	30.50	5.95	0.17	0	0	415.11
0.080	0	0	0	0	30	5	5	5	30.43	5.95	0.17	0	0	415.11
0.083	0	0	0	0	30	5	5	5	30.36	5.95	0.17	0	0	415.11
0.087	0	0	0	0	30	5	5	5	30.30	5.95	0.17	0	0	415.11
0.090	0	0	0	0	30	5	5	5	30.23	5.95	0.17	0	0	415.11
0.094	0	0	0	0	30	5	5	5	30.16	5.95	0.17	0	0	415.11
0.097	0	0	0	0	30	5	5	5	30.09	5.95	0.17	0	0	415.11
0.101	0	0	0	0	30	5	5	5	30.03	5.95	0.16	0	0	415.11
0.104	0	0	0	0	30	5	5	5	29.96	5.95	0.16	0	0	415.11
0.108	0	0	0	0	30	5	5	5	29.89	5.95	0.16	0	0	415.11
0.111	0	0	0	0	30	5	5	5	29.83	5.95	0.16	0	0	415.11
0.115	0	0	0	0	30	5	5	5	29.76	5.95	0.16	0	0	415.11
0.118	0	0	0	0	30	5	5	5	29.70	5.95	0.16	0	0	415.11
0.122	0	0	0	0	30	5	5	5	29.63	5.95	0.16	0	0	415.11
0.125	0	0	0	0	30	5	5	5	29.56	5.95	0.16	0	0	415.11
0.128	0	0	0	0	30	5	5	5	29.50	5.95	0.16	0	0	415.11
0.132	0	0	0	0	30	5	5	5	29.43	5.95	0.16	0	0	415.11
0.135	0	0	0	0	30	5	5	5	29.37	5.95	0.16	0	0	415.11
0.139	0	0	0	0	30	5	5	5	29.30	5.95	0.16	0	0	415.11
0.142	0	0	0	0	30	5	5	5	29.24	5.95	0.16	0	0	415.11
0.146	0	0	0	0	30	5	5	5	29.17	5.95	0.16	0	0	415.11
0.149	0	0	0	0	30	5	5	5	29.11	5.95	0.16	0	0	415.11
0.153	0	0	0	0	30	5	5	5	29.04	5.95	0.16	0	0	415.11
0.156	0	0	0	0	30	5	5	5	28.98	5.95	0.16	0	0	415.11
0.160	0	0	0	0	30	5	5	5	28.91	5.95	0.16	0	0	415.11
0.163	0	0	0	0	30	5	5	5	28.85	5.95	0.16	0	0	415.11
0.167	0	0	0	0	30	5	5	5	28.79	5.95	0.16	0	0	415.11
0.170	0	0	0	0	30	5	5	5	28.72	5.95	0.16	0	0	415.11
0.174	0	0	0	0	30	5	5	5	28.66	5.95	0.16	0	0	415.11
0.177	0	0	0	0	30	5	5	5	28.59	5.95	0.16	0	0	415.11
0.181	0	0	0	0	30	5	5	5	28.53	5.95	0.16	0	0	415.11
0.184	0	0	0	0	30	5	5	5	28.47	5.95	0.16	0	0	415.11
0.188	0	0	0	0	30	5	5	5	28.41	5.95	0.16	0	0	415.11
0.191	0	0	0	0	30	5	5	5	28.34	5.95	0.16	0	0	415.11
0.194	0	0	0	0	30	5	5	5	28.28	5.95	0.16	0	0	415.11
0.198	0	0	0	0	30	5	5	5	28.22	5.95	0.16	0	0	415.11
0.201	0	0	0	0	30	5	5	5	28.15	5.95	0.16	0	0	415.11
0.205	0	0	0	0	30	5	5	5	28.09	5.95	0.16	0	0	415.11
0.208	0	0	0	0	30	5	5	5	28.03	5.95	0.16	0	0	415.11
0.212	0	0	0	0	30	5	5	5	27.97	5.95	0.16	0	0	415.11
0.215	0	0	0	0	30	5	5	5	27.90	5.95	0.16	0	0	415.11
0.219	0	0	0	0	30	5	5	5	27.84	5.95	0.16	0	0	415.11
0.222	0	0	0	0	30	5	5	5	27.78	5.95	0.16	0	0	415.11
0.226	0	0	0	0	30	5	5	5	27.72	5.95	0.16	0	0	415.11
0.229	0	0	0	0	30	5	5	5	27.66	5.95	0.16	0	0	415.11
0.233	0	0	0	0	30	5	5	5	27.60	5.95	0.16	0	0	415.11
0.236	0	0	0	0	30	5	5	5	27.53	5.95	0.15	0	0	415.11
0.240	0	0	0	0	30	5	5	5	27.47	5.95	0.15	0	0	415.11
0.243	0	0	0	0	30	5	5	5	27.41	5.95	0.15	0	0	415.11
0.247	0	0	0	0	30	5	5	5	27.35	5.95	0.15	0	0	415.11
0.250	0	0	0	0	30	5	5	5	27.29	5.95	0.15	0	0	415.11
0.253	0	0	0	0	30	5	5	5	27.23	5.95	0.15	0	0	415.11
0.257	0	0	0	0	30	5	5	5	27.17	5.95	0.15	0	0	415.11
0.260	0	0	0	0	30	5	5	5	27.11	5.95	0.15	0	0	415.11
0.264	0	0	0	0	30	5	5	5	27.04	5.95	0.15	0	0	415.11
0.267	0	0	0	0	30	5	5	5	26.98	5.95	0.15	0	0	415.11
0.271	0	0	0	0	30	5	5	5	26.92	5.95	0.15	0	0	415.11
0.274	0	0	0	0	30	5	5	5	26.86	5.95	0.15	0	0	415.11
0.278	0	0	0	0	30	5	5	5	26.80	5.95	0.15	0	0	415.11
0.281	0	0	0	0	30	5	5	5	26.74	5.95	0.15	0	0	415.11
0.285	0	0	0	0	30	5	5	5	26.68	5.95	0.15	0	0	415.11
0.288	0	0	0	0	30	5	5	5	26.62	5.95	0.15	0	0	415.11
0.292	0	0	0	0	30	5	5	5	26.56	5.95	0.15	0	0	415.11
0.295	0	0	0	0	30	5	5	5	26.50	5.95	0.15	0	0	415.11
0.299	0	0	0	0	30	5	5	5	26.44	5.95	0.15	0	0	415.11
0.302	0	0	0	0	30	5	5	5	26.38	5.95	0.15	0	0	415.11
0.306	0	0	0	0	30	5	5	5	26.32	5.95	0.15	0	0	415.11
0.309	0	0	0	0	30	5	5	5	26.26	5.95	0.15	0	0	415.11
0.313	0	0	0	0	30	5	5	5	26.20	5.95	0.15	0	0	415.11
0.316	0	0	0	0	30	5	5	5	26.27	5.95	0.15	0	0	415.11
0.319	0	0	0	0	30	5	5	5	26.34	5.95	0.15	0	0	415.11
0.323	0	0	0	0	30	5	5	5	26.41	5.95	0.15	0	0	415.11
0.326	0	0	0	0	30	5	5	5	26.48	5.95	0.15	0	0	415.11
0.330	0	0	0	0	30	5	5	5	26.55	5.95	0.15	0	0	415.11
0.333	0	0	0	0	30	5	5	5	26.62	5.95	0.15	0	0	415.11
0.337	0	0	0	0	30	5	5	5	26.69	5.95	0.15	0	0	415.11
0.340	0	0	0	0	30	5	5	5	26.76	5.95	0.15	0	0	415.11
0.344	0	0	0	0	30	5	5	5	26.83	5.95	0.15	0	0	415.11
0.347	0	0	0	0	30	5	5	5	26.90	5.95	0.15	0	0	415.11
0.351	0	0	0	0	30	5	5	5	26.97	5.95	0.15	0	0	415.11
0.354	0	0	0	0	30	5	5	5	27.04	5.95	0.15	0	0	415.11
0.358	0	0	0	0	30	5	5	5	27.11	5.95	0.15	0	0	415.11
0.361	0	0	0	0	30	5	5	5	27.18	5.95	0.15	0	0	415.11
0.365	0	0	0	0	30	5	5	5	27.25	5.95	0.15	0	0	415.11
0.368	0	0	0	0	30	5	5	5	27.32	5.95	0.15	0	0	415.11
0.372	0	0	0	0	30	5	5	5	27.39	5.95	0.15	0	0	415.11
0.375	0	0	0	0	30	5	5	5	27.46	5.95	0.15	0	0	415.11
0.378	0	0	0	0	30	5	5	5	27.53	5.95	0.15	0	0	415.11
0.382	0	0	0	0	30	5	5	5	27.60	5.95	0.15	0	0	415.11
0.385	0	0	0	0	30	5	5	5	27.67	5.95	0.15	0	0	415.11
0.389	0	0	0	0	30	5	5	5	27.74	5.95	0.15	0	0	415.11
0.392	0	0	0	0	30	5	5	5	27.81	5.95	0.15	0	0	415.11
0.396	0	0	0	0	30	5	5	5	27.88	5.95	0.15	0	0	415.11
0.399	0	0	0	0	30	5	5	5	27.95	5.95	0.15	0	0	415.11
0.403	0	0	0	0	30	5	5	5	28.02	5.95	0.15	0	0	415.11
0.406	0	0	0	0	30	5	5	5	28.09	5.95	0.15	0	0	415.11
0.410	0	0	0	0	30	5	5	5	28.16	5.95	0.15	0	0	415.11
0.413	0	0	0	0	30	5	5	5	28.23	5.95	0.15	0	0	415.11
0.417	0	0	0	0	30	5	5	5	28.30	5.95	0.15	0	0	415.11
0.420	0	0	0	0	30	5	5	5	28.37	5.95	0.15	0	0	415.11
0.424	0	0	0	0	30	5	5	5	28.44	5.95	0.15	0	0	415.11
0.427	0	0	0	0	30	5	5	5	28.51	5.95	0.15	0	0	415.11
0.431	0	0	0	0	30	5	5	5	28.58	5.95	0.15	0	0	415.11
0.434	0	0	0	0	30	5	5	5	28.65	5.95	0.15	0	0	415.11
0.438	0	0	0	0	30	5	5	5	28.72	5.95	0.15	0	0	415.11
0.441	0	0	0	0	30	5	5	5	28.79	5.95	0.15	0	0	415.11
0.444	0	0	0	0	30	5	5	5	28.86	5.95	0.15	0	0	415.11
0.448	0	0	0	0	30	5	5	5	28.93	5.95	0.15	0	0	415.11
0.451	0	0	0	0	30	5	5	5	28.99	5.95	0.15	0	0	415.11
0.455	0	0	0	0	30	5	5	5	29.06	5.95	0.15	0	0	415.11
0.458	0	0	0	0	30	5	5	5	29.13	5.95	0.15	0	0	415.11
0.462	0	0	0	0	30	5	5	5	29.20	5.95	0.15	0	0	415.11
0.465	0	0	0	0	30	5	5	5	29.27	5.95	0.15	0	0	415.11
0.469	0	0	0	0	30	5	5	5	29.34	5.95	0.15	0	0	415.11
0.472	0	0	0	0	30	5	5	5	29.41	5.95	0.15	0	0	415.11
0.476	0	0	0	0	30	5	5	5	29.48	5.95	0.15	0	0	415.11
0.479	0	0	0	0	30	5	5	5	29.54	5.95	0.15	0	0	415.11
0.483	0	0	0	0	30	5	5	5	29.61	5.95	0.15	0	0	415.11
0.486	0	0	0	0	30	5	5	5	29.68	5.95	0.15	0	0	415.11
0.490	0	0	0	0	30	5	5	5	29.75	5.95	0.15	0	0	415.11
0.493	0	0	0	0	30	5	5	5	29.82	5.95	0.15	0	0	415.11
0.497	0	0	0	0	30	5	5	5	29.89	5.95	0.15	0	0	415.11
0.500	0	0	0	0	30	5	5	5	29.95	5.95	0.15	0	0	415.11
0.503	0	0	0	0	30	5	5	5	30.02	5.95	0.15	0	0	415.11
0.507	0	0	0	0	30	5	5	5	30.09	5.95	0.15	0	0	415.11
0.510	0	0	0	0	30	5	5	5	30.16	5.95	0.15	0	0	415.11
0.514	0	0	0	0	30	5	5	5	30.22	5.95	0.15	0	0	415.11
0.517	0	0	0	0	30	5	5	5	30.29	5.95	0.15	0	0	415.11
0.521	0	0	0	0	30	5	5	5	30.36	5.95	0.15	0	0	415.11
0.524	0	0	0	0	30	5	5	5	30.43	5.95	0.15	0	0	415.11
0.528	0	0	0	0	30	5	5	5	30.49	5.95	0.15	0	0	415.11
0.531	0	0	0	0	30	5	5	5	30.56	5.95	0.15	0	0	415.11
0.535	0	0	0	0	30	5	5	5	30.63	5.95	0.15	0	0	415.11
0.538	0	0	0	0	30	5	5	5	30.69	5.95	0.15	0	0	415.11
0.542	0	0	0	0	30	5	5	5	30.76	5.95	0.15	0	0	415.11
0.545	0	0	0	0	30	5	5	5	30.82	5.95	0.15	0	0	415.11
0.549	0	0	0	0	30	5	5	5	30.89	5.95	0.15	0	0	415.11
0.552	0	0	0	0	30	5	5	5	30.96	5.95	0.15	0	0	415.11
0.556	0	0	0	0	30	5	5	5	31.02	5.95	0.15	0	0	415.11
0.559	0	0	0	0	30	5	5	5	31.09	5.95	0.15	0	0	415.11
0.563	0	0	0	0	30	5	5	5	31.15	5.95	0.15	0	0	415.11
0.566	0	0	0	0	30	5	5	5	31.22	5.95	0.15	0	0	415.11
0.569	0	0	0	0	30	5	5	5	31.28	5.95	0.15	0	0	415.11
0.573	0	0	0	0	30	5	5	5	31.35	5.95	0.15	0	0	415.11
0.576	0	0	0	0	30	5	5	5	31.41	5.95	0.15	0	0	415.11
0.580	0	0	0	0	30	5	5	5	31.48	5.95	0.15	0	0	415.11
0.583	0	0	0	0	30	5	5	5	31.54	5.95	0.15	0	0	415.11
0.587	0	0	0	0	30	5	5	5	31.61	5.95	0.15	0	0	415.11
0.590	0	0	0	0	30	5	5	5	31.67	5.95	0.15	0	0	415.11
0.594	0	0	0	0	30	5	5	5	31.73	5.95	0.15	0	0	415.11
0.597	0	0	0	0	30	5	5	5	31.80	5.95	0.15	0	0	415.11
0.601	0	0	0	0	30	5	5	5	31.86	5.95	0.15	0	0	415.11
0.604	0	0	0	0	30	5	5	5	31.93	5.95	0.15	0	0	415.11
0.608	0	0	0	0	30	5	5	5	31.99	5.95	0.15	0	0	415.11
0.611	0	0	0	0	30	5	5	5	32.05	5.95	0.15	0	0	415.11
0.615	0	0	0	0	30	5	5	5	32.11	5.95	0.15	0	0	415.11
0.618	0	0	0	0	30	5	5	5	32.18	5.95	0.15	0	0	415.11
0.622	0	0	0	0	30	5	5	5	32.24	5.95	0.15	0	0	415.11
0.625	0	0	0	0	30	5	5	5	32.30	5.95	0.15	0	0	415.11
0.628	0	0	0	0	30	5	5	5	32.36	5.95	0.15	0	0	415.11
0.632	0	0	0	0	30	5	5	5	32.43	5.95	0.15	0	0	415.11
0.635	0	0	0	0	30	5	5	5	32.49	5.95	0.15	0	0	415.11
0.639	0	0	0	0	30	5	5	5	32.55	5.95	0.15	0	0	415.11
0.642	0	0	0	0	30	5	5	5	32.61	5.95	0.15	0	0	415.11
0.646	0	0	0	0	30	5	5	5	32.67	5.95	0.15	0	0	415.11
0.649	0	0	0	0	30	5	5	5	32.73	5.95	0.15	0	0	415.11
0.653	0	0	0	0	30	5	5	5	32.79	5.95	0.15	0	0	415.11
0.656	0	0	0	0	30	5	5	5	32.85	5.95	0.15	0	0	415.11
0.660	0	0	0	0	30	5	5	5	32.91	5.95	0.15	0	0	415.11
0.663	0	0	0	0	30	5	5	5	32.97	5.95	0.15	0	0	415.11
0.667	0	0	0	0	30	5	5	5	33.03	5.95	0.15	0	0	415.11
0.670	0	0	0	0	30	5	5	5	33.09	5.95	0.15	0	0	415.11
0.674	0	0	0	0	30	5	5	5	33.15	5.95	0.15	0	0	415.11
0.677	0	0	0	0	30	5	5	5	33.21	5.95	0.15	0	0	415.11
0.681	0	0	0	0	30	5	5	5	33.27	5.95	0.15	0	0	415.11
0.684	0	0	0	0	30	5	5	5	33.33	5.95	0.15	0	0	415.11
0.688	0	0	0	0	30	5	5	5	33.39	5.95	0.15	0	0	415.11
0.691	0	0	0	0	30	5	5	5	33.44	5.95	0.15	0	0	415.11
0.694	0	0	0	0	30	5	5	5	33.50	5.95	0.15	0	0	415.11
0.698	0	0	0	0	30	5	5	5	33.56	5.95	0.15	0	0	415.11
0.701	0	0	0	0	30	5	5	5	33.62	5.95	0.15	0	0	415.11
0.705	0	0	0	0	30	5	5	5	33.68	5.95	0.15	0	0	415.11
0.708	0	0	0	0	30	5	5	5	33.73	5.95	0.15	0	0	415.11
0.712	0	0	0	0	30	5	5	5	33.79	5.95	0.15	0	0	415.11
0.715	0	0	0	0	30	5	5	5	33.85	5.95	0.15	0	0	415.11
0.719	0	0	0	0	30	5	5	5	33.90	5.95	0.15	0	0	415.11
0.722	0	0	0	0	30	5	5	5	33.96	5.95	0.15	0	0	415.11
0.726	0	0	0	0	30	5	5	5	34.01	5.95	0.15	0	0	415.11
0.729	0	0	0	0	30	5	5	5	34.07	5.95	0.15	0	0	415.11
0.733	0	0	0	0	30	5	5	5	34.13	5.95	0.15	0	0	415.11
0.736	0	0	0	0	30	5	5	5	34.18	5.95	0.15	0	0	415.11
0.740	0	0	0	0	30	5	5	5	34.24	5.95	0.15	0	0	415.11
0.743	0	0	0	0	30	5	5	5	34.29	5.95	0.15	0	0	415.11
0.747	0	0	0	0	30	5	5	5	34.34	5.95	0.15	0	0	415.11
0.750	0	0	0	0	30	5	5	5	34.40	5.95	0.15	0	0	415.11
0.753	0	0	0	0	30	5	5	5	34.45	5.95	0.15	0	0	415.11
0.757	0	0	0	0	30	5	5	5	34.51	5.95	0.15	0	0	415.11
0.760	0	0	0	0	30	5	5	5	34.56	5.95	0.15	0	0	415.11
0.764	0	0	0	0	30	5	5	5	34.61	5.95	0.15	0	0	415.11
0.767	0	0	0	0	30	5	5	5	34.67	5.95	0.15	0	0	415.11
0.771	0	0	0	0	30	5	5	5	34.72	5.95	0.15	0	0	415.11
0.774	0	0	0	0	30	5	5	5	34.77	5.95	0.15	0	0	415.11
0.778	0	0	0	0	30	5	5	5	34.82	5.95	0.15	0	0	415.11
0.781	0	0	0	0	30	5	5	5	34.88	5.95	0.15	0	0	415.11
0.785	0	0	0	0	30	5	5	5	34.93	5.95	0.15	0	0	415.11
0.788	0	0	0	0	30	5	5	5	34.98	5.95	0.15	0	0	415.11
0.792	0	0	0	0	30	5	5	5	35.03	5.95	0.15	0	0	415.11
0.795	0	0	0	0	30	5	5	5	35.08	5.95	0.15	0	0	415.11
0.799	0	0	0	0	30	5	5	5	35.13	5.95	0.15	0	0	415.11
0.802	0	0	0	0	30	5	5	5	35.18	5.95	0.15	0	0	415.11
0.806	0	0	0	0	30	5	5	5	35.23	5.95	0.15	0	0	415.11
0.809	0	0	0	0	30	5	5	5	35.28	5.95	0.15	0	0	415.11
0.813	0	0	0	0	30	5	5	5	35.33	5.95	0.15	0	0	415.11
0.816	0	0	0	0	30	5	5	5	35.38	5.95	0.15	0	0	415.11
0.819	0	0	0	0	30	5	5	5	35.43	5.95	0.15	0	0	415.11
0.823	0	0	0	0	30	5	5	5	35.48	5.95	0.15	0	0	415.11
0.826	0	0	0	0	30	5	5	5	35.53	5.95	0.15	0	0	415.11
0.830	0	0	0	0	30	5	5	5	35.58	5.95	0.15	0	0	415.11
0.833	0	0	0	0	30	5	5	5	35.63	5.95	0.15	0	0	415.11
0.837	0	0	0	0	30	5	5	5	35.67	5.95	0.15	0	0	415.11
0.840	0	0	0	0	30	5	5	5	35.72	5.95	0.15	0	0	415.11
0.844	0	0	0	0	30	5	5	5	35.77	5.95	0.15	0	0	415.11
0.847	0	0	0	0	30	5	5	5	35.82	5.95	0.15	0	0	415.11
0.851	0	0	0	0	30	5	5	5	35.86	5.95	0.15	0	0	415.11
0.854	0	0	0	0	30	5	5	5	35.91	5.95	0.15	0	0	415.11
0.858	0	0	0	0	30	5	5	5	35.96	5.95	0.15	0	0	415.11
0.861	0	0	0	0	30	5	5	5	36.00	5.95	0.15	0	0	415.11
0.865	0	0	0	0	30	5	5	5	36.05	5.95	0.15	0	0	415.11
0.868	0	0	0	0	30	5	5	5	36.09	5.95	0.15	0	0	415.11
0.872	0	0	0	0	30	5	5	5	36.14	5.95	0.15	0	0	415.11
0.875	0	0	0	0	30	5	5	5	36.19	5.95	0.15	0	0	415.11
0.878	0	0	0	0	30	5	5	5	36.23	5.95	0.15	0	0	415.11
0.882	0	0	0	0	30	5	5	5	36.28	5.95	0.15	0	0	415.11
0.885	0	0	0	0	30	5	5	5	36.32	5.95	0.15	0	0	415.11
0.889	0	0	0	0	30	5	5	5	36.36	5.95	0.15	0	0	415.11
0.892	0	0	0	0	30	5	5	5	36.41	5.95	0.15	0	0	415.11
0.896	0	0	0	0	30	5	5	5	36.45	5.95	0.15	0	0	415.11
0.899	0	0	0	0	30	5	5	5	36.49	5.95	0.15	0	0	415.11
0.903	0	0	0	0	30	5	5	5	36.54	5.95	0.15	0	0	415.11
0.906	0	0	0	0	30	5	5	5	36.58	5.95	0.15	0	0	415.11
0.910	0	0	0	0	30	5	5	5	36.62	5.95	0.15	0	0	415.11
0.913	0	0	0	0	30	5	5	5	36.67	5.95	0.15	0	0	415.11
0.917	0	0	0	0	30	5	5	5	36.71	5.95	0.15	0	0	415.11
0.920	0	0	0	0	30	5	5	5	36.75	5.95	0.15	0	0	415.11
0.924	0	0	0	0	30	5	5	5	36.79	5.95	0.15	0	0	415.11
0.927	0	0	0	0	30	5	5	5	36.83	5.95	0.15	0	0	415.11
0.931	0	0	0	0	30	5	5	5	36.88	5.95	0.15	0	0	415.11
0.934	0	0	0	0	30	5	5	5	36.92	5.95	0.15	0	0	415.11
0.938	0	0	0	0	30	5	5	5	36.96	5.95	0.15	0	0	415.11
0.941	0	0	0	0	30	5	5	5	37.00	5.95	0.15	0	0	415.11
0.944	0	0	0	0	30	5	5	5	37.04	5.95	0.15	0	0	415.11
0.948	0	0	0	0	30	5	5	5	37.08	5.95	0.15	0	0	415.11
0.951	0	0	0	0	30	5	5	5	37.12	5.95	0.15	0	0	415.11
0.955	0	0	0	0	30	5	5	5	37.16	5.95	0.15	0	0	415.11
0.958	0	0	0	0	30	5	5	5	37.20	5.95	0.15	0	0	415.11
0.962	0	0	0	0	30	5	5	5	37.24	5.95	0.15	0	0	415.11
0.965	0	0	0	0	30	5	5	5	37.28	5.95	0.15	0	0	415.11
0.969	0	0	0	0	30	5	5	5	37.31	5.95	0.15	0	0	415.11
0.972	0	0	0	0	30	5	5	5	37.35	5.95	0.15	0	0	415.11
0.976	0	0	0	0	30	5	5	5	37.39	5.95	0.15	0	0	415.11
0.979	0	0	0	0	30	5	5	5	37.43	5.95	0.15	0	0	415.11
0.983	0	0	0	0	30	5	5	5	37.47	5.95	0.15	0	0	415.11
0.986	0	0	0	0	30	5	5	5	37.50	5.95	0.15	0	0	415.11
0.990	0	0	0	0	30	5	5	5	37.54	5.95	0.15	0	0	415.11
0.993	0	0	0	0	30	5	5	5	37.58	5.95	0.15	0	0	415.11
0.997	0	0	0	0	30	5	5	5	37.62	5.95	0.15	0	0	415.11
1.000	0	0	0	0	30	5	5	5	37.65	5.95	0.15	0	0	415.11
1.003	0	0	0	0	30	5	5	5	37.69	5.95	0.15	0	0	415.11
1.007	0	0	0	0	30	5	5	5	37.73	5.95	0.15	0	0	415.11
1.010	0	0	0	0	30	5	5	5	37.76	5.95	0.15	0	0	415.11
1.014	0	0	0	0	30	5	5	5	37.80	5.95	0.15	0	0	415.11
1.017	0	0	0	0	30	5	5	5	37.83	5.95	0.15	0	0	415.11
1.021	0	0	0	0	30	5	5	5	37.87	5.95	0.15	0	0	415.11
1.024	0	0	0	0	30	5	5	5	37.90	5.95	0.15	0	0	415.11
1.028	0	0	0	0	30	5	5	5	37.94	5.95	0.15	0	0	415.11
1.031	0	0	0	0	30	5	5	5	37.97	5.95	0.15	0	0	415.11
1.035	0	0	0	0	30	5	5	5	38.01	5.95	0.15	0	0	415.11
1.038	0	0	0	0	30	5	5	5	38.04	5.95	0.15	0	0	415.11
1.042	0	0	0	0	30	5	5	5	38.08	5.95	0.15	0	0	415.11
1.045	0	0	0	0	30	5	5	5	38.11	5.95	0.15	0	0	415.11
1.049	0	0	0	0	30	5	5	5	38.15	5.95	0.15	0	0	415.11
1.052	0	0	0	0	30	5	5	5	38.18	5.95	0.15	0	0	415.11
1.056	0	0	0	0	30	5	5	5	38.21	5.95	0.15	0	0	415.11
1.059	0	0	0	0	30	5	5	5	38.25	5.95	0.15	0	0	415.11
1.063	0	0	0	0	30	5	5	5	38.28	5.95	0.15	0	0	415.11
1.066	0	0	0	0	30	5	5	5	38.31	5.95	0.15	0	0	415.11
1.069	0	0	0	0	30	5	5	5	38.34	5.95	0.15	0	0	415.11
1.073	0	0	0	0	30	5	5	5	38.38	5.95	0.15	0	0	415.11
1.076	0	0	0	0	30	5	5	5	38.41	5.95	0.15	0	0	415.11
1.080	0	0	0	0	30	5	5	5	38.44	5.95	0.15	0	0	415.11
1.083	0	0	0	0	30	5	5	5	38.47	5.95	0.15	0	0	415.11
1.087	0	0	0	0	30	5	5	5	38.51	5.95	0.15	0	0	415.11
1.090	0	0	0	0	30	5	5	5	38.54	5.95	0.15	0	0	415.11
1.094	0	0	0	0	30	5	5	5	38.57	5.95	0.15	0	0	415.11
1.097	0	0	0	0	30	5	5	5	38.60	5.95	0.15	0	0	415.11
1.101	0	0	0	0	30	5	5	5	38.63	5.95	0.15	0	0	415.11
1.104	0	0	0	0	30	5	5	5	38.66	5.95	0.15	0	0	415.11
1.108	0	0	0	0	30	5	5	5	38.69	5.95	0.15	0	0	415.11
1.111	0	0	0	0	30	5	5	5	38.72	5.95	0.15	0	0	415.11
1.115	0	0	0	0	30	5	5	5	38.76	5.95	0.15	0	0	415.11
1.118	0	0	0	0	30	5	5	5	38.79	5.95	0.15	0	0	415.11
1.122	0	0	0	0	30	5	5	5	38.82	5.95	0.15	0	0	415.11
1.125	0	0	0	0	30	5	5	5	38.85	5.95	0.15	0	0	415.11
1.128	0	0	0	0	30	5	5	5	38.88	5.95	0.15	0	0	415.11
1.132	0	0	0	0	30	5	5	5	38.91	5.95	0.15	0	0	415.11
1.135	0	0	0	0	30	5	5	5	38.94	5.95	0.15	0	0	415.11
1.139	0	0	0	0	30	5	5	5	38.96	5.95	0.15	0	0	415.11
1.142	0	0	0	0	30	5	5	5	38.99	5.95	0.15	0	0	415.11
1.146	0	0	0	0	30	5	5	5	39.02	5.95	0.15	0	0	415.11
1.149	0	0	0	0	30	5	5	5	39.05	5.95	0.15	0	0	415.11
1.153	0	0	0	0	30	5	5	5	39.08	5.95	0.15	0	0	415.11
1.156	0	0	0	0	30	5	5	5	39.11	5.95	0.15	0	0	415.11
1.160	0	0	0	0	30	5	5	5	39.14	5.95	0.15	0	0	415.11
1.163	0	0	0	0	30	5	5	5	39.17	5.95	0.15	0	0	415.11
1.167	0	0	0	0	30	5	5	5	39.20	5.95	0.15	0	0	415.11
1.170	0	0	0	0	30	5	5	5	39.22	5.95	0.15	0	0	415.11
1.174	0	0	0	0	30	5	5	5	39.25	5.95	0.15	0	0	415.11
1.177	0	0	0	0	30	5	5	5	39.28	5.95	0.15	0	0	415.11
1.181	0	0	0	0	30	5	5	5	39.31	5.95	0.15	0	0	415.11
1.184	0	0	0	0	30	5	5	5	39.34	5.95	0.15	0	0	415.11
1.188	0	0	0	0	30	5	5	5	39.36	5.95	0.15	0	0	415.11
1.191	0	0	0	0	30	5	5	5	39.39	5.95	0.15	0	0	415.11
1.194	0	0	0	0	30	5	5	5	39.42	5.95	0.15	0	0	415.11
1.198	0	0	0	0	30	5	5	5	39.45	5.95	0.15	0	0	415.11
1.201	0	0	0	0	30	5	5	5	39.47	5.95	0.15	0	0	415.11
1.205	0	0	0	0	30	5	5	5	39.50	5.95	0.15	0	0	415.11
