t	X_CHL	X_ALG	X_CH	X_LI	S_CO2	S_A	S_F	S_O2	S_NH	S_NO	S_P	X_N_ALG	X_P_ALG	Q
0.462	0	0	0	0	30	5	5	5	20.55	7.79	0.10	0	0	402.39
0.465	0	0	0	0	30	5	5	5	20.55	7.79	0.10	0	0	402.39
0.469	0	0	0	0	30	5	5	5	20.56	7.79	0.10	0	0	402.39
0.472	0	0	0	0	30	5	5	5	20.56	7.79	0.10	0	0	402.39
0.476	0	0	0	0	30	5	5	5	20.56	7.79	0.10	0	0	402.39
0.479	0	0	0	0	30	5	5	5	20.57	7.79	0.10	0	0	402.39
0.483	0	0	0	0	30	5	5	5	20.57	7.79	0.10	0	0	402.39
0.486	0	0	0	0	30	5	5	5	20.57	7.79	0.10	0	0	402.39
0.490	0	0	0	0	30	5	5	5	20.57	7.79	0.10	0	0	402.39
0.493	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
0.497	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
0.500	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
0.503	0	0	0	0	30	5	5	5	20.59	7.79	0.10	0	0	402.39
0.507	0	0	0	0	30	5	5	5	20.59	7.79	0.10	0	0	402.39
0.510	0	0	0	0	30	5	5	5	20.59	7.79	0.10	0	0	402.39
0.514	0	0	0	0	30	5	5	5	20.59	7.79	0.10	0	0	402.39
0.517	0	0	0	0	30	5	5	5	20.60	7.79	0.10	0	0	402.39
0.521	0	0	0	0	30	5	5	5	20.60	7.79	0.10	0	0	402.39
0.524	0	0	0	0	30	5	5	5	20.60	7.79	0.10	0	0	402.39
0.528	0	0	0	0	30	5	5	5	20.60	7.79	0.10	0	0	402.39
0.531	0	0	0	0	30	5	5	5	20.60	7.79	0.10	0	0	402.39
0.535	0	0	0	0	30	5	5	5	20.61	7.79	0.10	0	0	402.39
0.538	0	0	0	0	30	5	5	5	20.61	7.79	0.10	0	0	402.39
0.542	0	0	0	0	30	5	5	5	20.61	7.79	0.10	0	0	402.39
0.545	0	0	0	0	30	5	5	5	20.61	7.79	0.10	0	0	402.39
0.549	0	0	0	0	30	5	5	5	20.61	7.79	0.10	0	0	402.39
0.552	0	0	0	0	30	5	5	5	20.62	7.79	0.10	0	0	402.39
0.556	0	0	0	0	30	5	5	5	20.62	7.79	0.10	0	0	402.39
0.559	0	0	0	0	30	5	5	5	20.62	7.79	0.10	0	0	402.39
0.563	0	0	0	0	30	5	5	5	20.62	7.79	0.10	0	0	402.39
0.566	0	0	0	0	30	5	5	5	20.62	7.79	0.10	0	0	402.39
0.569	0	0	0	0	30	5	5	5	20.62	7.79	0.10	0	0	402.39
0.573	0	0	0	0	30	5	5	5	20.62	7.79	0.10	0	0	402.39
0.576	0	0	0	0	30	5	5	5	20.63	7.79	0.10	0	0	402.39
0.580	0	0	0	0	30	5	5	5	20.63	7.79	0.10	0	0	402.39
0.583	0	0	0	0	30	5	5	5	20.63	7.79	0.10	0	0	402.39
0.587	0	0	0	0	30	5	5	5	20.63	7.79	0.10	0	0	402.39
0.590	0	0	0	0	30	5	5	5	20.63	7.79	0.10	0	0	402.39
0.594	0	0	0	0	30	5	5	5	20.63	7.79	0.10	0	0	402.39
0.597	0	0	0	0	30	5	5	5	20.63	7.79	0.10	0	0	402.39
0.601	0	0	0	0	30	5	5	5	20.63	7.79	0.10	0	0	402.39
0.604	0	0	0	0	30	5	5	5	20.63	7.79	0.10	0	0	402.39
0.608	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.611	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.615	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.618	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.622	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.625	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.628	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.632	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.635	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.639	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.642	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.646	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.649	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.653	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.656	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.660	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.663	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.667	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.670	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.674	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.677	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.681	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.684	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.688	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.691	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.694	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.698	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.701	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.705	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.708	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.712	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.715	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.719	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.722	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
0.726	0	0	0	0	30	5	5	5	20.63	7.79	0.10	0	0	402.39
0.729	0	0	0	0	30	5	5	5	20.63	7.79	0.10	0	0	402.39
0.733	0	0	0	0	30	5	5	5	20.63	7.79	0.10	0	0	402.39
0.736	0	0	0	0	30	5	5	5	20.63	7.79	0.10	0	0	402.39
0.740	0	0	0	0	30	5	5	5	20.63	7.79	0.10	0	0	402.39
0.743	0	0	0	0	30	5	5	5	20.63	7.79	0.10	0	0	402.39
0.747	0	0	0	0	30	5	5	5	20.63	7.79	0.10	0	0	402.39
0.750	0	0	0	0	30	5	5	5	20.63	7.79	0.10	0	0	402.39
0.753	0	0	0	0	30	5	5	5	20.63	7.79	0.10	0	0	402.39
0.757	0	0	0	0	30	5	5	5	20.63	7.79	0.10	0	0	402.39
0.760	0	0	0	0	30	5	5	5	20.63	7.79	0.10	0	0	402.39
0.764	0	0	0	0	30	5	5	5	20.63	7.79	0.10	0	0	402.39
0.767	0	0	0	0	30	5	5	5	20.62	7.79	0.10	0	0	402.39
0.771	0	0	0	0	30	5	5	5	20.62	7.79	0.10	0	0	402.39
0.774	0	0	0	0	30	5	5	5	20.62	7.79	0.10	0	0	402.39
0.778	0	0	0	0	30	5	5	5	20.62	7.79	0.10	0	0	402.39
0.781	0	0	0	0	30	5	5	5	20.62	7.79	0.10	0	0	402.39
0.785	0	0	0	0	30	5	5	5	20.62	7.79	0.10	0	0	402.39
0.788	0	0	0	0	30	5	5	5	20.62	7.79	0.10	0	0	402.39
0.792	0	0	0	0	30	5	5	5	20.62	7.79	0.10	0	0	402.39
0.795	0	0	0	0	30	5	5	5	20.62	7.79	0.10	0	0	402.39
0.799	0	0	0	0	30	5	5	5	20.62	7.79	0.10	0	0	402.39
0.802	0	0	0	0	30	5	5	5	20.61	7.79	0.10	0	0	402.39
0.806	0	0	0	0	30	5	5	5	20.61	7.79	0.10	0	0	402.39
0.809	0	0	0	0	30	5	5	5	20.61	7.79	0.10	0	0	402.39
0.813	0	0	0	0	30	5	5	5	20.61	7.79	0.10	0	0	402.39
0.816	0	0	0	0	30	5	5	5	20.61	7.79	0.10	0	0	402.39
0.819	0	0	0	0	30	5	5	5	20.61	7.79	0.10	0	0	402.39
0.823	0	0	0	0	30	5	5	5	20.61	7.79	0.10	0	0	402.39
0.826	0	0	0	0	30	5	5	5	20.61	7.79	0.10	0	0	402.39
0.830	0	0	0	0	30	5	5	5	20.61	7.79	0.10	0	0	402.39
0.833	0	0	0	0	30	5	5	5	20.61	7.79	0.10	0	0	402.39
0.837	0	0	0	0	30	5	5	5	20.60	7.79	0.10	0	0	402.39
0.840	0	0	0	0	30	5	5	5	20.60	7.79	0.10	0	0	402.39
0.844	0	0	0	0	30	5	5	5	20.60	7.79	0.10	0	0	402.39
0.847	0	0	0	0	30	5	5	5	20.60	7.79	0.10	0	0	402.39
0.851	0	0	0	0	30	5	5	5	20.60	7.79	0.10	0	0	402.39
0.854	0	0	0	0	30	5	5	5	20.60	7.79	0.10	0	0	402.39
0.858	0	0	0	0	30	5	5	5	20.60	7.79	0.10	0	0	402.39
0.861	0	0	0	0	30	5	5	5	20.60	7.79	0.10	0	0	402.39
0.865	0	0	0	0	30	5	5	5	20.60	7.79	0.10	0	0	402.39
0.868	0	0	0	0	30	5	5	5	20.60	7.79	0.10	0	0	402.39
0.872	0	0	0	0	30	5	5	5	20.59	7.79	0.10	0	0	402.39
0.875	0	0	0	0	30	5	5	5	20.59	7.79	0.10	0	0	402.39
0.878	0	0	0	0	30	5	5	5	20.59	7.79	0.10	0	0	402.39
0.882	0	0	0	0	30	5	5	5	20.59	7.79	0.10	0	0	402.39
0.885	0	0	0	0	30	5	5	5	20.59	7.79	0.10	0	0	402.39
0.889	0	0	0	0	30	5	5	5	20.59	7.79	0.10	0	0	402.39
0.892	0	0	0	0	30	5	5	5	20.59	7.79	0.10	0	0	402.39
0.896	0	0	0	0	30	5	5	5	20.59	7.79	0.10	0	0	402.39
0.899	0	0	0	0	30	5	5	5	20.59	7.79	0.10	0	0	402.39
0.903	0	0	0	0	30	5	5	5	20.59	7.79	0.10	0	0	402.39
0.906	0	0	0	0	30	5	5	5	20.59	7.79	0.10	0	0	402.39
0.910	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
0.913	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
0.917	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
0.920	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
0.924	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
0.927	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
0.931	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
0.934	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
0.938	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
0.941	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
0.944	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
0.948	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
0.951	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
0.955	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
0.958	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
0.962	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
0.965	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
0.969	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
0.972	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
0.976	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
0.979	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
0.983	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
0.986	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
0.990	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
0.993	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
0.997	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
1.000	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
1.003	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
1.007	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
1.010	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
1.014	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
1.017	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
1.021	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
1.024	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
1.028	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
1.031	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
1.035	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
1.038	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
1.042	0	0	0	0	30	5	5	5	20.58	7.79	0.10	0	0	402.39
1.045	0	0	0	0	30	5	5	5	20.59	7.79	0.10	0	0	402.39
1.049	0	0	0	0	30	5	5	5	20.59	7.79	0.10	0	0	402.39
1.052	0	0	0	0	30	5	5	5	20.59	7.79	0.10	0	0	402.39
1.056	0	0	0	0	30	5	5	5	20.59	7.79	0.10	0	0	402.39
1.059	0	0	0	0	30	5	5	5	20.59	7.79	0.10	0	0	402.39
1.063	0	0	0	0	30	5	5	5	20.59	7.79	0.10	0	0	402.39
1.066	0	0	0	0	30	5	5	5	20.59	7.79	0.10	0	0	402.39
1.069	0	0	0	0	30	5	5	5	20.59	7.79	0.10	0	0	402.39
1.073	0	0	0	0	30	5	5	5	20.59	7.79	0.10	0	0	402.39
1.076	0	0	0	0	30	5	5	5	20.60	7.79	0.10	0	0	402.39
1.080	0	0	0	0	30	5	5	5	20.60	7.79	0.10	0	0	402.39
1.083	0	0	0	0	30	5	5	5	20.60	7.79	0.10	0	0	402.39
1.087	0	0	0	0	30	5	5	5	20.60	7.79	0.10	0	0	402.39
1.090	0	0	0	0	30	5	5	5	20.60	7.79	0.10	0	0	402.39
1.094	0	0	0	0	30	5	5	5	20.60	7.79	0.10	0	0	402.39
1.097	0	0	0	0	30	5	5	5	20.61	7.79	0.10	0	0	402.39
1.101	0	0	0	0	30	5	5	5	20.61	7.79	0.10	0	0	402.39
1.104	0	0	0	0	30	5	5	5	20.61	7.79	0.10	0	0	402.39
1.108	0	0	0	0	30	5	5	5	20.61	7.79	0.10	0	0	402.39
1.111	0	0	0	0	30	5	5	5	20.61	7.79	0.10	0	0	402.39
1.115	0	0	0	0	30	5	5	5	20.62	7.79	0.10	0	0	402.39
1.118	0	0	0	0	30	5	5	5	20.62	7.79	0.10	0	0	402.39
1.122	0	0	0	0	30	5	5	5	20.62	7.79	0.10	0	0	402.39
1.125	0	0	0	0	30	5	5	5	20.62	7.79	0.10	0	0	402.39
1.128	0	0	0	0	30	5	5	5	20.62	7.79	0.10	0	0	402.39
1.132	0	0	0	0	30	5	5	5	20.63	7.79	0.10	0	0	402.39
1.135	0	0	0	0	30	5	5	5	20.63	7.79	0.10	0	0	402.39
1.139	0	0	0	0	30	5	5	5	20.63	7.79	0.10	0	0	402.39
1.142	0	0	0	0	30	5	5	5	20.63	7.79	0.10	0	0	402.39
1.146	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
1.149	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
1.153	0	0	0	0	30	5	5	5	20.64	7.79	0.10	0	0	402.39
1.156	0	0	0	0	30	5	5	5	20.65	7.79	0.10	0	0	402.39
1.160	0	0	0	0	30	5	5	5	20.65	7.79	0.10	0	0	402.39
1.163	0	0	0	0	30	5	5	5	20.65	7.79	0.10	0	0	402.39
1.167	0	0	0	0	30	5	5	5	20.65	7.79	0.10	0	0	402.39
1.170	0	0	0	0	30	5	5	5	20.66	7.79	0.10	0	0	402.39
1.174	0	0	0	0	30	5	5	5	20.66	7.79	0.10	0	0	402.39
1.177	0	0	0	0	30	5	5	5	20.66	7.79	0.10	0	0	402.39
1.181	0	0	0	0	30	5	5	5	20.67	7.79	0.10	0	0	402.39
1.184	0	0	0	0	30	5	5	5	20.67	7.79	0.10	0	0	402.39
1.188	0	0	0	0	30	5	5	5	20.67	7.79	0.10	0	0	402.39
1.191	0	0	0	0	30	5	5	5	20.68	7.79	0.10	0	0	402.39
1.194	0	0	0	0	30	5	5	5	20.68	7.79	0.10	0	0	402.39
1.198	0	0	0	0	30	5	5	5	20.68	7.79	0.10	0	0	402.39
